"","LU0496654236","LU0997587323","LU0075933415","LU0128522744","LU1049766626"
"2015-11-17",9.587864,8.07,423.14002,28.25,100.79
"2015-11-18",9.587864,8.08,427.17001,28.23,100.64
"2015-11-19",9.59662,8.08,435.07999,28.59,101.13
"2015-11-20",9.605376,8.07,,28.76,101.32
"2015-11-23",9.605376,8.06,436.22,28.68,100.99
"2015-11-24",9.605376,8.06,435.73999,28.64,100.74
"2015-11-25",9.605376,8.07,424.89002,28.55,101.01
"2015-11-26",9.59662,8.07,427.64999,28.56,100.85
"2015-11-27",9.605376,8.07,421.25,28.14,99.68
"2015-11-30",9.607953,8.03,406.37,28.01,99.01
"2015-12-01",9.599172,8.08,413.73001,28.21,99.65
"2015-12-02",9.607953,8.08,408.47,28.17,100.09
"2015-12-03",9.616736,8.05,416.38,28.12,100.16
"2015-12-04",9.590389,8,414.13,27.92,100.23
"2015-12-07",9.572824,8.04,407.98001,27.8,100.36
"2015-12-08",9.581606,8.02,400.62,27.47,100.07
"2015-12-09",9.581606,8,410.59,27.41,99.55
"2015-12-10",9.564042,7.95,405.91,27.2,99.1
"2015-12-11",9.555259,7.98,394.26001,26.66,98.2
"2015-12-14",9.546477,7.93,390.13,26.66,97.15
"2015-12-15",9.52013,7.91,396.06,26.97,98.24
"2015-12-16",9.502565,7.92,398.41,27.34,98.92
"2015-12-17",9.52013,7.94,402.82999,27.42,100.41
"2015-12-18",9.546477,7.94,394.10001,27.1,100.04
"2015-12-21",9.546477,7.93,384.92001,27.13,99.89
"2015-12-22",9.537694,7.93,386.67001,27.19,100.08
"2015-12-23",9.537694,7.93,394.51001,27.44,100.63
"2015-12-24",,7.93,,27.51,
"2015-12-28",9.537694,7.93,395.54999,27.45,101.22
"2015-12-29",9.537694,7.94,396.69,27.42,101.68
"2015-12-30",9.537694,7.98,387.20999,27.17,101.43
"2015-12-31",9.53089,7.94,,27.17,101.88
"2016-01-04",9.539699,7.95,375.41,26.46,99.79
"2016-01-05",9.557317,7.95,377.92999,26.47,99.24
"2016-01-06",9.566125,7.96,372.92001,26.14,98.85
"2016-01-07",9.583742,7.94,359.89002,25.41,96.25
"2016-01-08",9.574933,7.94,354.70001,25.31,96.35
"2016-01-11",9.574933,7.93,351.26999,25.01,94.69
"2016-01-12",9.566125,7.92,351.88,24.98,94
"2016-01-13",9.557317,7.92,350.82999,24.94,94.16
"2016-01-14",9.566125,7.89,353.57001,25.07,92.88
"2016-01-15",9.557317,7.85,341.76999,24.52,91.6
"2016-01-18",9.548508,7.83,339.51001,24.54,90.23
"2016-01-19",9.539699,7.82,338.07999,24.96,91.57
"2016-01-20",9.539699,7.79,331.07999,24.24,89.81
"2016-01-21",9.53089,7.77,330.37,24.18,89.21
"2016-01-22",9.513274,7.8,339.5,24.88,90.61
"2016-01-25",9.513274,7.81,,24.9,91.18
"2016-01-26",9.557317,7.8,338.42001,25,90.2
"2016-01-27",9.495656,7.79,341.94,25.04,90.43
"2016-01-28",9.504465,7.8,346.89999,25.3,90.44
"2016-01-29",9.530113,7.83,364.57999,25.94,91.93
"2016-02-01",9.574275,7.83,366.42001,25.95,92.25
"2016-02-02",9.574275,7.83,350.10001,25.5,91.7
"2016-02-03",9.565443,7.81,359.35999,25.56,90.77
"2016-02-04",9.55661,7.82,371.57001,25.78,91.77
"2016-02-05",9.618437,7.81,364.64999,25.64,92.35
"2016-02-08",9.574275,7.81,,25.19,92.37
"2016-02-09",9.591939,7.77,,24.99,91.65
"2016-02-10",9.583108,7.78,357.12,25.15,91.03
"2016-02-11",9.574275,7.78,347.85999,24.71,88.55
"2016-02-12",9.55661,7.75,352.35001,24.89,87.27
"2016-02-15",9.530113,7.75,355.78,25.23,88.75
"2016-02-16",9.538946,7.75,357.85001,25.37,88.67
"2016-02-17",9.530113,7.75,371.35001,25.56,88.57
"2016-02-18",9.547778,7.79,369.85999,25.76,89.46
"2016-02-19",9.55661,7.8,368.82001,25.63,89.38
"2016-02-22",9.565443,7.8,382.35001,25.89,90.03
"2016-02-23",9.565443,7.81,377.78,25.69,89.27
"2016-02-24",9.583108,7.82,375.01999,25.43,88.84
"2016-02-25",9.574275,7.83,378.25,25.28,88.16
"2016-02-26",9.574275,7.84,375.92999,25.41,89.18
"2016-02-29",9.581041,7.86,382.35999,25.55,89.18
"2016-03-01",9.589896,7.87,392.20001,26.17,90.51
"2016-03-02",9.589896,7.89,400.63,26.61,91.94
"2016-03-03",9.589896,7.91,411.57999,26.98,92.73
"2016-03-04",9.607606,7.91,426.48001,27.51,93.7
"2016-03-07",9.61646,7.93,424.53,27.48,93.94
"2016-03-08",9.61646,7.97,419.98999,27.22,93
"2016-03-09",9.66959,7.95,425.73999,27.21,93.3
"2016-03-10",9.625316,7.96,429.60001,27.28,93.25
"2016-03-11",9.581041,7.98,434.54001,27.68,94.26
"2016-03-14",9.643026,8.03,431.44,27.69,95.69
"2016-03-15",9.65188,8.03,418.29001,27.23,94.45
"2016-03-16",9.660735,8.01,419,27.38,94.39
"2016-03-17",9.66959,8.05,447.98999,28.11,95.73
"2016-03-18",9.713865,8.07,450.51999,28.48,96.86
"2016-03-21",9.77585,8.07,450.98001,28.53,96.62
"2016-03-22",9.731575,8.08,451.57999,28.49,96.19
"2016-03-23",9.72272,8.09,439.26001,28.28,95.51
"2016-03-24",9.72272,8.09,435.88,28.07,95.53
"2016-03-25",,8.09,,,
"2016-03-28",,8.09,,28.08,
"2016-03-29",9.72272,8.09,447.92001,28.21,94.97
"2016-03-30",9.74043,8.1,455.75,28.74,96.46
"2016-03-31",9.752402,8.15,452.92001,28.7,96.21
"2016-04-01",9.779024,8.12,452.73999,28.47,95.88
"2016-04-04",9.787897,8.13,441.59,28.4,96.23
"2016-04-05",9.796772,8.15,432.82999,28.01,95.51
"2016-04-06",9.805646,8.15,428.91,28.06,96.02
"2016-04-07",9.805646,8.17,425.97,27.95,96.28
"2016-04-08",9.823393,8.18,438.95999,28.25,96.63
"2016-04-11",9.823393,8.17,447.48001,28.55,96.9
"2016-04-12",9.885511,8.17,459.12,28.81,97.31
"2016-04-13",9.832267,8.18,463.13,29.27,98.12
"2016-04-14",9.832267,8.2,466.70999,29.3,98.32
"2016-04-15",9.850015,8.22,465.97,29.34,98.4
"2016-04-18",9.903258,8.21,461.04999,29.22,98.8
"2016-04-19",9.858888,8.22,471.67001,29.53,99.44
"2016-04-20",9.858888,8.24,471.39999,29.29,99.23
"2016-04-21",9.850015,8.24,,29.3,99.15
"2016-04-22",9.850015,8.2,464.35001,28.94,98.96
"2016-04-25",9.841141,8.25,462.53,28.9,98.57
"2016-04-26",9.832267,8.24,470.79999,29.14,98.74
"2016-04-27",9.832267,8.25,476.60999,29.08,99.12
"2016-04-28",9.832267,8.27,477.44,29.05,98.4
"2016-04-29",9.845998,8.28,479.07001,28.93,99.23
"2016-05-02",9.854893,8.29,471.20999,28.74,99.22
"2016-05-03",9.863787,8.29,458,28.19,98.83
"2016-05-04",9.863787,8.28,459.60999,28.09,97.97
"2016-05-05",,8.29,,28,
"2016-05-06",9.926047,8.28,455.84,27.92,98.08
"2016-05-09",9.881576,8.27,451.54001,27.78,98.34
"2016-05-10",9.89047,8.27,469.25,28.16,98.48
"2016-05-11",9.89047,8.28,469.13,28.2,98.58
"2016-05-12",9.899365,8.28,469.47,28.09,98.65
"2016-05-13",9.917153,8.29,459.34,27.76,97.82
"2016-05-16",,8.29,,27.88,
"2016-05-17",9.917153,8.3,454.16,28.05,98.83
"2016-05-18",9.917153,8.29,449.09,27.74,98.69
"2016-05-19",9.899365,8.27,440.82001,27.51,97.65
"2016-05-20",9.881576,8.27,445.32001,27.73,97.23
"2016-05-23",9.872682,8.28,440.87,27.79,96.9
"2016-05-24",9.881576,8.27,443.70999,27.86,96.5
"2016-05-25",9.881576,8.28,443.14002,28.26,97.44
"2016-05-26",9.881576,8.3,,28.43,97.58
"2016-05-27",9.89047,8.3,441,28.66,98.04
"2016-05-30",9.89047,8.31,441.37,28.67,97.83
"2016-05-31",9.887385,8.27,438.09,28.68,98.23
"2016-06-01",9.887385,8.32,439.14002,28.82,98.16
"2016-06-02",9.887385,8.33,444.26001,28.89,98.8
"2016-06-03",9.887385,8.36,450.26999,29.32,99.08
"2016-06-06",9.958709,8.36,451.57001,29.5,99.51
"2016-06-07",9.931963,8.38,456.70999,29.84,100.89
"2016-06-08",9.985456,8.4,470.19,30,101.42
"2016-06-09",9.949793,8.41,465.54001,29.8,101.24
"2016-06-10",9.958709,8.42,450.04001,29.3,100.39
"2016-06-13",9.958709,8.42,446.01001,28.87,99.22
"2016-06-14",9.949793,8.41,435.89002,28.63,99.37
"2016-06-15",9.940878,8.41,439.82001,28.91,99.44
"2016-06-16",9.940878,8.4,441.04001,28.71,99.28
"2016-06-17",9.949793,8.39,446.98999,28.84,99.49
"2016-06-20",9.940878,8.39,458.29999,29.36,99.56
"2016-06-21",9.949793,8.4,459.04999,29.52,99.93
"2016-06-22",9.949793,8.4,457.89002,29.73,99.88
"2016-06-23",,8.4,,30,
"2016-06-24",9.958709,8.41,453.01999,28.8,97.97
"2016-06-27",9.97654,8.41,441.84,28.45,97.57
"2016-06-28",9.985456,8.42,456.14002,28.95,98.12
"2016-06-29",10.047865,8.45,473.42999,29.58,99.45
"2016-06-30",10.079384,8.46,481.57999,30.03,100.31
"2016-07-01",10.052578,8.47,484.35999,30.22,100.86
"2016-07-04",10.124063,8.48,484.59,30.44,101.68
"2016-07-05",10.141934,8.51,474.53,30.08,101.28
"2016-07-06",10.124063,8.5,468.81,29.7,100.82
"2016-07-07",10.124063,8.52,468.48999,29.89,101.71
"2016-07-08",10.124063,8.53,480.88,30.07,101.56
"2016-07-11",10.141934,8.54,487.07001,30.52,102.6
"2016-07-12",10.204483,8.55,491.54001,30.85,103.63
"2016-07-13",10.150869,8.57,490.28,30.86,104.26
"2016-07-14",10.150869,8.57,501.95999,31.09,105.08
"2016-07-15",10.195548,8.57,499.32001,31.06,104.55
"2016-07-18",10.141934,8.57,506.5,31.23,104.53
"2016-07-19",10.141934,8.59,505.67999,31.15,104.78
"2016-07-20",10.150869,8.58,510.14999,31.36,105.44
"2016-07-21",10.195548,8.59,508.79001,31.33,105.74
"2016-07-22",10.159805,8.6,509.87,31.39,105.42
"2016-07-25",10.168741,8.6,504.81,31.34,105.24
"2016-07-26",10.177677,8.59,503.57999,31.54,105.24
"2016-07-27",10.186612,8.6,501.60001,31.69,105.69
"2016-07-28",10.195548,8.61,500.56,31.66,105.86
"2016-07-29",10.217243,8.62,508.92001,31.66,105.08
"2016-08-01",10.226198,8.62,502.85999,31.84,105.07
"2016-08-02",10.226198,8.6,499.07999,31.63,104.76
"2016-08-03",10.226198,8.59,503.38,31.39,103.94
"2016-08-04",10.208288,8.62,510.70999,31.58,104.21
"2016-08-05",10.262016,8.62,514.89001,31.91,104.8
"2016-08-08",10.226198,8.63,518.13,32.18,105.38
"2016-08-09",10.226198,8.64,524.82001,32.39,106.07
"2016-08-10",10.253061,8.66,524.06,32.33,106.76
"2016-08-11",10.270971,8.66,534.13,32.36,107.78
"2016-08-12",10.270971,8.67,531.94,32.38,107.53
"2016-08-15",,8.68,,32.59,
"2016-08-16",10.30679,8.67,532.85999,32.52,107.44
"2016-08-17",10.297835,8.67,529.77002,32.48,106.97
"2016-08-18",10.297835,8.68,530.51001,32.7,107.56
"2016-08-19",10.30679,8.68,528.15002,32.6,107.32
"2016-08-22",10.315745,8.69,522.53998,32.48,106.77
"2016-08-23",10.30679,8.7,521.85999,32.3,106.66
"2016-08-24",10.30679,8.71,519.76001,32.15,106.88
"2016-08-25",10.30679,8.71,520.17999,32.15,106.74
"2016-08-26",10.30679,8.71,521.76001,32.2,107.57
"2016-08-29",10.297835,8.7,521.42999,32.27,107.39
"2016-08-30",10.297835,8.67,519.40002,32.35,107.93
"2016-08-31",10.305783,8.71,518.14001,32.18,107.67
"2016-09-01",10.296807,8.71,518.92999,32.17,107.36
"2016-09-02",10.28783,8.7,527.17999,32.52,107.6
"2016-09-05",10.296807,8.71,525.04999,32.86,107.89
"2016-09-06",10.251921,8.71,532.25,33.38,108.98
"2016-09-07",10.314761,8.72,,33.41,108.8
"2016-09-08",10.332716,8.71,534.26001,33.31,109.21
"2016-09-09",10.323738,8.68,511.72,32.76,108.83
"2016-09-12",10.296807,8.65,511.06,32.5,106.34
"2016-09-13",10.260898,8.64,499.79999,32.09,106.22
"2016-09-14",10.251921,8.63,496.31,32.17,106.16
"2016-09-15",10.233966,8.62,501.75,32.41,106.17
"2016-09-16",10.22499,8.63,497.17999,32.29,105.8
"2016-09-19",10.233966,8.63,500.94,32.78,106.32
"2016-09-20",10.242944,8.64,504.95001,32.74,106.1
"2016-09-21",10.242944,8.63,509.37,33.06,106.52
"2016-09-22",10.269875,8.67,520.78003,33.43,107.53
"2016-09-23",10.305783,8.68,515.82001,33.29,107.34
"2016-09-26",10.296807,8.68,507.95001,32.87,106.39
"2016-09-27",10.305783,8.68,513.53003,33.19,107.12
"2016-09-28",10.305783,8.68,517.69,33.26,107.29
"2016-09-29",10.350669,8.68,514.28003,33.14,106.34
"2016-09-30",10.311279,8.68,511.12,32.97,106.04
"2016-10-03",10.302282,8.68,519.78998,33.26,107.04
"2016-10-04",10.302282,8.68,519.66998,33.36,107.4
"2016-10-05",10.275289,8.67,523.25,33.42,107.21
"2016-10-06",10.275289,8.68,525.66998,33.42,107.1
"2016-10-07",10.257293,8.68,527.57001,33.37,106.35
"2016-10-10",10.266291,8.68,535.25,33.4,106.28
"2016-10-11",10.248296,8.68,531.09998,32.9,105.37
"2016-10-12",10.239298,8.67,,32.77,105.36
"2016-10-13",10.239298,8.68,531.07001,32.45,103.76
"2016-10-14",10.239298,8.68,535.75,32.63,104.75
"2016-10-17",10.230301,8.68,537.97,32.55,103.9
"2016-10-18",10.230301,8.69,546.72,33.06,104.9
"2016-10-19",10.239298,8.7,549.65,33.18,105.06
"2016-10-20",10.248296,8.71,550.76,33.16,105.58
"2016-10-21",10.248296,8.71,552.22,33.09,105.48
"2016-10-24",10.266291,8.71,555.65,33.25,105.42
"2016-10-25",10.257294,8.71,554.56,33.37,104.75
"2016-10-26",10.257294,8.7,551.88,32.94,103.92
"2016-10-27",10.239298,8.68,550.14,32.82,103.64
"2016-10-28",10.221303,8.67,550.02,32.72,103.4
"2016-10-31",10.227417,8.67,554.11,32.78,103.25
"2016-11-01",,8.62,,32.73,
"2016-11-02",10.227417,8.65,,32.34,102.95
"2016-11-03",10.218398,8.64,526.23,32.2,102.88
"2016-11-04",10.218398,8.63,525.82,32.05,102.35
"2016-11-07",10.218398,8.64,548.9,32.7,103.06
"2016-11-08",10.227417,8.64,552.28,32.87,103.71
"2016-11-09",10.191341,8.61,529.18,32.13,102.31
"2016-11-10",10.128209,8.58,490.65,31.92,103.21
"2016-11-11",10.03802,8.55,471.29,31.22,101.04
"2016-11-14",9.95685,8.49,473.86,30.78,100.01
"2016-11-15",9.983907,8.5,,30.88,98.23
"2016-11-16",9.974888,8.5,485.85,30.97,98.09
"2016-11-17",9.992926,8.5,482.61,30.97,97.47
"2016-11-18",9.947831,8.47,481.65,31.01,96.93
"2016-11-21",9.938813,8.47,488.48,31.13,96.34
"2016-11-22",9.947831,8.49,491.52,31.4,96.43
"2016-11-23",9.95685,8.48,486.85,31.26,97.25
"2016-11-24",9.947831,8.48,487.76,31.07,96.52
"2016-11-25",9.929794,8.48,485.66,31.19,97.39
"2016-11-28",9.947831,8.49,490.65,31.46,96.97
"2016-11-29",9.95685,8.49,485.86,31.4,96.85
"2016-11-30",9.952398,8.49,493.68,31.48,97.1
"2016-12-01",9.934319,8.45,472.84,31.37,97
"2016-12-02",9.91624,8.49,475.35,31.26,96.51
"2016-12-05",9.925279,8.49,475.28,31.37,96.79
"2016-12-06",9.934319,8.5,483.44,31.57,97.35
"2016-12-07",9.952398,8.52,491.01,31.8,97.69
"2016-12-08",9.961437,8.53,491.69,32.06,98.86
"2016-12-09",9.952398,8.53,494.83,31.95,98.95
"2016-12-12",9.925279,8.53,489.86,31.8,97.99
"2016-12-13",9.943358,8.54,494.25,31.97,97.54
"2016-12-14",9.943358,8.55,486.51,31.71,97.78
"2016-12-15",9.889122,8.51,479.72,31.36,97.12
"2016-12-16",9.898161,8.52,477.96,31.31,97.53
"2016-12-19",9.898161,8.53,474.28,31.14,96.93
"2016-12-20",9.898161,8.53,476.87,31.27,96.08
"2016-12-21",9.907201,8.54,479.9,31.27,96.24
"2016-12-22",9.907201,8.55,479.56,31.02,95.33
"2016-12-23",9.907201,8.55,487.24,31.02,95.25
"2016-12-26",,8.55,,,
"2016-12-27",9.907201,8.55,489.69,31.12,95.28
"2016-12-28",9.907201,8.56,494.87,31.32,95.85
"2016-12-29",9.934319,8.57,503.75,31.65,96.45
"2016-12-30",9.939834,8.58,,31.72,97.2
"2017-01-02",9.939834,8.58,499.43,31.76,97.19
"2017-01-03",9.948895,8.59,510.14,31.89,97.57
"2017-01-04",9.976078,8.61,511.08,32.09,98.03
"2017-01-05",10.021382,8.64,515.31,32.53,98.71
"2017-01-06",10.048565,8.63,511.04,32.45,98.75
"2017-01-09",10.039504,8.65,510.69,32.53,98.06
"2017-01-10",10.048565,8.65,511.64,32.66,98.54
"2017-01-11",10.048565,8.65,508.69,32.94,99.25
"2017-01-12",10.066687,8.66,520.69,32.94,99.18
"2017-01-13",10.066687,8.65,516.14,32.9,99.32
"2017-01-16",10.057626,8.66,514.67,32.63,98.72
"2017-01-17",10.084809,8.67,521.18,32.93,99.05
"2017-01-18",10.075748,8.66,517.87,32.75,99.3
"2017-01-19",10.048565,8.64,518.5,32.76,98.97
"2017-01-20",10.030443,8.64,525.54,32.71,98.49
"2017-01-23",10.048565,8.66,536.48,33.05,98.46
"2017-01-24",10.057626,8.65,539.82,33.2,99.44
"2017-01-25",10.039504,8.65,,33.5,99.81
"2017-01-26",10.030443,8.65,540.9,33.51,100.09
"2017-01-27",10.030443,8.66,544.3,33.46,100.03
"2017-01-30",10.039504,8.67,540.35,33.41,99.97
"2017-01-31",10.045128,8.67,538.68,33.48,99.89
"2017-02-01",10.045128,8.67,537.09,33.59,101.32
"2017-02-02",10.063293,8.67,540.89,33.65,101.05
"2017-02-03",10.063293,8.69,548.16,33.79,101.16
"2017-02-06",10.09054,8.7,541.49,33.98,101.7
"2017-02-07",10.108705,8.71,538.34,33.86,102.23
"2017-02-08",10.12687,8.72,543.35,33.9,102.78
"2017-02-09",10.12687,8.71,546.15,33.9,103.01
"2017-02-10",10.117787,8.71,553.2,34.06,102.85
"2017-02-13",10.12687,8.71,555.04,34.15,102.93
"2017-02-14",10.145034,8.7,554.02,34.18,102.77
"2017-02-15",10.135952,8.7,567.65,34.35,102.62
"2017-02-16",10.135952,8.72,565.88,34.49,102.61
"2017-02-17",10.154117,8.72,560.24,34.41,102.07
"2017-02-20",10.163199,8.72,564,34.55,102.46
"2017-02-21",10.154117,8.73,570.29,34.62,102.84
"2017-02-22",10.172282,8.73,570.74,34.92,103.24
"2017-02-23",10.181364,8.75,569.7,34.93,103.3
"2017-02-24",10.190446,8.76,559.24,34.67,103.29
"2017-02-27",10.208611,8.76,,34.63,103.06
"2017-02-28",10.203464,8.76,,34.49,103.13
"2017-03-01",10.176157,8.75,560.1,34.59,103.11
"2017-03-02",10.167055,8.75,552.86,34.41,102.93
"2017-03-03",10.157953,8.74,558.41,34.49,102.15
"2017-03-06",10.157953,8.75,560.25,34.54,102.79
"2017-03-07",10.148851,8.74,556.85,34.62,103.81
"2017-03-08",10.121545,8.71,546.43,34.52,104.51
"2017-03-09",10.103341,8.68,538.14,34.18,104.07
"2017-03-10",10.085136,8.68,542.18,34.43,104.49
"2017-03-13",10.112443,8.68,547.52,34.74,105.17
"2017-03-14",10.103341,8.66,539.7,34.8,106.44
"2017-03-15",10.112443,8.67,549.42,35.08,107.05
"2017-03-16",10.148851,8.71,555.55,35.55,108.09
"2017-03-17",10.157953,8.71,551.41,35.65,108.52
"2017-03-20",10.176157,8.72,555.79,35.9,108.82
"2017-03-21",10.194362,8.72,546.24,35.74,108.97
"2017-03-22",10.212566,8.72,550.26,35.69,108.31
"2017-03-23",10.212566,8.72,547.56,35.61,109
"2017-03-24",10.212566,8.73,553.55,35.7,109.07
"2017-03-27",10.285383,8.74,554.77,35.69,108.32
"2017-03-28",10.239872,8.74,559.17,35.8,109.06
"2017-03-29",10.239872,8.75,564.4,35.96,109.03
"2017-03-30",10.248974,8.76,562.74,35.75,108.85
"2017-03-31",10.238978,8.76,557.06,35.53,108.84
"2017-04-03",10.248104,8.78,566.35,35.74,109.65
"2017-04-04",10.266355,8.77,569.42,35.78,109.98
"2017-04-05",10.266355,8.78,568.08,35.99,110.55
"2017-04-06",10.266355,8.78,561.27,35.78,110.77
"2017-04-07",10.266355,8.79,564.37,35.67,111.16
"2017-04-10",10.25723,8.79,563.64,35.52,110.98
"2017-04-11",10.25723,8.8,561.42,35.43,111.31
"2017-04-12",10.275481,8.81,558.13,35.75,111.35
"2017-04-13",10.284607,8.81,556.24,35.75,111.42
"2017-04-14",,8.81,,,
"2017-04-17",,8.81,,35.77,
"2017-04-18",10.293732,8.81,567.23,35.53,109.89
"2017-04-19",10.293732,8.81,556.08,35.33,110.32
"2017-04-20",10.293732,8.81,556.02,35.52,110.66
"2017-04-21",10.302858,8.81,,35.65,110.91
"2017-04-24",10.293732,8.82,562.75,35.93,111.03
"2017-04-25",10.293732,8.82,562.11,36.42,111.32
"2017-04-26",10.293732,8.83,556.44,36.4,111.64
"2017-04-27",10.293732,8.83,554.91,36.43,111.2
"2017-04-28",10.298824,8.84,556.57,36.52,111.33
"2017-05-01",,8.84,,36.56,
"2017-05-02",10.298824,8.88,570.14,36.79,111.33
"2017-05-03",10.307971,8.85,567.98,36.62,111.23
"2017-05-04",10.298824,8.84,555.45,36.65,111.76
"2017-05-05",10.289678,8.83,562.48,36.63,111.75
"2017-05-08",10.307971,8.83,559.29,36.86,112.36
"2017-05-09",10.298824,8.83,564.43,37.05,112.14
"2017-05-10",10.298824,8.84,572.98,37.18,112.3
"2017-05-11",10.289678,8.85,572.65,37.34,112.57
"2017-05-12",10.289678,8.86,580.59,37.35,111.58
"2017-05-15",10.307971,8.86,586.22,37.7,111.63
"2017-05-16",10.307971,8.87,587.75,37.8,111.66
"2017-05-17",10.326263,8.88,578.7,37.46,111.29
"2017-05-18",10.326263,8.87,521.89,36.86,109.78
"2017-05-19",10.326263,8.87,534.25,37.32,110.12
"2017-05-22",10.326263,8.88,530.55,37.58,110.71
"2017-05-23",10.326263,8.88,537.95,37.52,109.89
"2017-05-24",10.326263,8.88,542.99,37.53,109.79
"2017-05-25",,8.88,,37.79,
"2017-05-26",10.390288,8.89,547.8,37.9,111.43
"2017-05-29",10.344556,8.89,544.38,37.74,110.72
"2017-05-30",10.344556,8.9,543.37,37.66,110.46
"2017-05-31",10.353189,8.9,537.98,37.5,111.49
"2017-06-01",10.40821,8.9,539.32,37.53,111.85
"2017-06-02",10.371529,8.91,540.11,37.74,112.44
"2017-06-05",,8.92,,37.81,
"2017-06-06",10.39904,8.92,542.01,37.78,112.71
"2017-06-07",10.39904,8.92,544.52,37.68,112.67
"2017-06-08",10.3807,8.91,541.08,37.86,112.54
"2017-06-09",10.435721,8.9,540.11,37.87,112.87
"2017-06-12",10.3807,8.91,537.14,37.36,111.93
"2017-06-13",10.3807,8.91,538.65,37.56,112.22
"2017-06-14",10.38987,8.93,546.08,37.73,112.59
"2017-06-15",10.39904,8.91,,37.31,112.32
"2017-06-16",10.39904,8.91,545.35,37.37,112.39
"2017-06-19",10.40821,8.91,546.63,37.75,112.44
"2017-06-20",10.39904,8.9,535.8,37.67,112.1
"2017-06-21",10.40821,8.9,532.04,37.69,111.68
"2017-06-22",10.39904,8.89,532.89,37.68,111.83
"2017-06-23",,8.91,,37.77,
"2017-06-26",10.39904,8.92,545.07,38.09,111.4
"2017-06-27",10.39904,8.91,541.12,37.94,111.31
"2017-06-28",10.3807,8.91,545.54,37.86,111.33
"2017-06-29",10.371529,8.91,545.38,37.85,111.81
"2017-06-30",10.367013,8.9,548.28,37.79,111.68
"2017-07-03",10.348631,8.9,550.22,37.76,112.1
"2017-07-04",10.339441,8.9,550.32,37.43,112.04
"2017-07-05",10.339441,8.91,548.02,37.66,111.78
"2017-07-06",10.33025,8.9,545.05,37.65,112.25
"2017-07-07",10.32106,8.88,546.21,37.56,112.15
"2017-07-10",10.33025,8.89,556.08,37.77,112.13
"2017-07-11",10.33025,8.89,561.04,38.13,111.72
"2017-07-12",10.357822,8.9,572.24,38.62,111.85
"2017-07-13",10.367013,8.91,577.56,39.11,113.03
"2017-07-14",10.376203,8.92,582.56,39.47,113.43
"2017-07-17",10.385394,8.93,584.15,39.56,113.15
"2017-07-18",10.394585,8.94,585.99,39.71,113.01
"2017-07-19",10.403775,8.95,585.76,39.89,113.33
"2017-07-20",10.412966,8.96,587.52,39.94,113.38
"2017-07-21",10.422156,8.97,587.33,39.84,113.17
"2017-07-24",10.431347,8.97,586.13,40.09,113.45
"2017-07-25",10.412966,8.96,587.04,39.94,113.92
"2017-07-26",10.403775,8.96,585.02,40.12,114.4
"2017-07-27",10.422156,8.97,586.25,40.18,115.28
"2017-07-28",10.412966,8.98,586.46,39.8,114.74
"2017-07-31",10.429193,8.98,588.37,39.96,114.87
"2017-08-01",10.438406,8.99,594.67,39.95,114.74
"2017-08-02",10.456832,9,595.9,39.97,114.46
"2017-08-03",10.466045,9,596.25,39.71,114.21
"2017-08-04",10.466045,9,595.71,39.85,114.68
"2017-08-07",10.456832,9,598.4,40.25,114.55
"2017-08-08",10.466045,9,597.13,40.29,114.48
"2017-08-09",10.466045,8.99,593.79,39.99,113.85
"2017-08-10",10.466045,8.98,586.87,39.42,112.05
"2017-08-11",10.466045,8.97,588.79,39.06,110.97
"2017-08-14",10.466045,8.98,594.82,39.43,112.01
"2017-08-15",,8.97,,39.45,
"2017-08-16",10.456832,8.97,599.58,39.75,111.83
"2017-08-17",10.466045,8.98,594.45,39.59,111.68
"2017-08-18",10.484472,8.98,598.25,39.87,111.38
"2017-08-21",10.53975,8.98,602.14,39.85,111.52
"2017-08-22",10.493685,8.98,607.85,40.23,111.65
"2017-08-23",10.484472,8.99,609.54,40.45,111.96
"2017-08-24",10.502898,8.99,615.3,40.59,112.29
"2017-08-25",10.502898,8.99,615.72,40.77,112.52
"2017-08-28",10.512111,8.99,613.2,40.62,112.9
"2017-08-29",10.530537,9,612.24,40.48,112.34
"2017-08-30",10.530537,9,609.68,40.68,113.11
"2017-08-31",10.528346,9,611.17,40.7,113.86
"2017-09-01",10.528346,9.01,619.06,40.89,114.13
"2017-09-04",10.528346,9.01,617.53,40.61,113.56
"2017-09-05",10.537581,9.02,618.43,40.67,113.76
"2017-09-06",10.565287,9.03,624.89,40.69,114.04
"2017-09-07",10.565287,9.03,,40.91,114.51
"2017-09-08",10.592994,9.04,625.19,40.92,114.73
"2017-09-11",10.574523,9.02,632.88,41.15,115.36
"2017-09-12",10.556052,9.02,629.83,41.43,115.73
"2017-09-13",10.546817,9.02,626.85,41.45,115.41
"2017-09-14",10.537581,9.02,627.64,41.48,115.73
"2017-09-15",10.537581,9.02,633.4,41.57,115.95
"2017-09-18",10.537581,9.03,633.97,42,116.79
"2017-09-19",10.528346,9.03,633.02,41.86,116.87
"2017-09-20",10.528346,9.03,635.84,41.86,116.22
"2017-09-21",10.509875,9.03,631.06,41.89,116.11
"2017-09-22",10.51911,9.03,633.22,41.56,114.87
"2017-09-25",10.528346,9.04,623.94,41.05,113.21
"2017-09-26",10.583758,9.04,620.59,40.69,113.2
"2017-09-27",10.509875,9.02,613.8,40.56,112.94
