"","LU1997245177","LU0109392836","LU0359201612","LU0823426308","LU0594300179"
"2019-11-06",10.53,22.4,18.24,458.44,19.5
"2019-11-07",10.6,22.4,18.42,463.1,19.68
"2019-11-08",10.53,22.52,18.29,459.72,19.58
"2019-11-11",10.35,22.55,17.87,452.44,19.28
"2019-11-12",10.39,22.62,18.07,453.62,19.35
"2019-11-13",10.43,22.64,17.84,450.75,19.09
"2019-11-14",10.49,22.63,17.69,450.09,18.95
"2019-11-15",10.49,22.87,17.75,449.48,19.06
"2019-11-18",10.53,22.93,17.91,451.04,19.16
"2019-11-19",10.66,23.02,18.12,457.77,19.27
"2019-11-20",10.54,23,18,454.28,19.14
"2019-11-21",10.48,22.86,17.78,449.83,18.99
"2019-11-22",10.33,22.9,17.85,449.08,19.01
"2019-11-25",10.36,23.22,18.04,451.71,19.21
"2019-11-26",10.4,23.35,18.06,454.27,19.24
"2019-11-27",10.46,23.5,18.16,457.54,19.34
"2019-11-28",10.39,23.51,18.1,457.37,19.34
"2019-11-29",10.28,23.42,17.83,448.83,19.04
"2019-12-02",10.28,23,17.86,447.16,18.95
"2019-12-03",10.33,22.92,17.75,444.64,18.85
"2019-12-04",10.29,22.95,17.74,447.09,18.95
"2019-12-05",10.44,22.96,17.88,452.16,19.08
"2019-12-06",10.53,23.19,18.09,459.19,19.28
"2019-12-09",10.49,23.1,18.08,455.7,19.19
"2019-12-10",10.56,23.03,18.05,454.45,19.2
"2019-12-11",10.57,23.16,18.2,458.88,19.33
"2019-12-12",10.57,23.31,18.42,461.62,19.58
"2019-12-13",10.84,23.48,18.75,468.42,19.86
"2019-12-16",10.82,23.7,18.79,470.96,19.99
"2019-12-17",10.92,23.69,18.98,477.28,20.13
"2019-12-18",10.86,23.73,19.04,478.89,20.19
"2019-12-19",10.8,23.86,18.94,476.33,20.1
"2019-12-20",10.79,24.03,19.03,476.37,20.19
"2019-12-23",10.69,24.01,19.04,476.4,20.25
"2019-12-24",,24.01,,476.22,20.25
"2019-12-26",,24.18,,,20.35
"2019-12-27",10.86,24.16,19.19,480.15,20.45
"2019-12-30",11.04,23.95,19.23,481.94,20.44
"2019-12-31",11.11,24,19.18,482.09,20.32
"2020-01-02",11.29,24.5,19.56,495.43,20.85
"2020-01-03",11.2,24.31,19.47,491.47,20.78
"2020-01-06",11.14,24.41,19.32,487.96,20.67
"2020-01-07",11.26,24.52,19.48,491.83,20.86
"2020-01-08",11.13,24.74,19.36,491.47,20.81
"2020-01-09",11.4,24.99,19.75,502.46,21.13
