"","Date","LU0231483743","Date4","LU0243957239","Date3","HK0000065125","Date2","LU0261952682","Date1","LU0823388615"
"151","2014-07-31 08:00:00",25.0479,"2014-07-31 08:00:00",18.97,"2014-07-31 08:00:00",230.06,"2014-07-31 08:00:00",10.44,"2014-07-31 08:00:00",97.15
"152","2014-08-01 08:00:00",24.8549,"2014-08-01 08:00:00",18.87,"2014-08-01 08:00:00",227.34,"2014-08-01 08:00:00",10.3,"2014-08-01 08:00:00",96.54
"153","2014-08-04 08:00:00",24.8839,"2014-08-04 08:00:00",18.86,"2014-08-04 08:00:00",228.26,"2014-08-04 08:00:00",10.29,"2014-08-04 08:00:00",96.61
"154","2014-08-05 08:00:00",24.8889,"2014-08-05 08:00:00",18.85,"2014-08-05 08:00:00",228.51,"2014-08-05 08:00:00",10.3,"2014-08-05 08:00:00",96.86
"155","2014-08-06 08:00:00",24.8099,"2014-08-06 08:00:00",18.78,"2014-08-06 08:00:00",227.92,"2014-08-06 08:00:00",10.22,"2014-08-06 08:00:00",96.69
"156","2014-08-07 08:00:00",24.7551,"2014-08-07 08:00:00",18.75,"2014-08-07 08:00:00",225.87,"2014-08-07 08:00:00",10.1,"2014-08-07 08:00:00",96.89
"157","2014-08-08 08:00:00",24.6912,"2014-08-08 08:00:00",18.71,"2014-08-08 08:00:00",225.21,"2014-08-08 08:00:00",10.08,"2014-08-08 08:00:00",96.84
"158","2014-08-11 08:00:00",24.9001,"2014-08-11 08:00:00",18.75,"2014-08-11 08:00:00",228.47,"2014-08-11 08:00:00",10.21,"2014-08-11 08:00:00",97.15
"159","2014-08-12 08:00:00",24.9896,"2014-08-12 08:00:00",18.79,"2014-08-12 08:00:00",229.28,"2014-08-12 08:00:00",10.13,"2014-08-12 08:00:00",97.37
"160","2014-08-13 08:00:00",25.1246,"2014-08-13 08:00:00",18.81,"2014-08-13 08:00:00",231.2,"2014-08-13 08:00:00",10.24,"2014-08-13 08:00:00",97.65
"161","2014-08-14 08:00:00",25.1121,"2014-08-14 08:00:00",18.86,"2014-08-14 08:00:00",230.08,"2014-08-14 08:00:00",10.25,"2014-08-14 08:00:00",97.9
"162","2014-08-15 08:00:00",NA,"2014-08-15 08:00:00",18.86,"2014-08-15 08:00:00",230.86,"2014-08-15 08:00:00",10.16,"2014-08-15 08:00:00",NA
"163","2014-08-18 08:00:00",25.3231,"2014-08-18 08:00:00",18.93,"2014-08-18 08:00:00",230.75,"2014-08-18 08:00:00",10.3,"2014-08-18 08:00:00",98.18
"164","2014-08-19 08:00:00",25.4681,"2014-08-19 08:00:00",18.99,"2014-08-19 08:00:00",232.64,"2014-08-19 08:00:00",10.36,"2014-08-19 08:00:00",98.3
"165","2014-08-20 08:00:00",25.5301,"2014-08-20 08:00:00",19,"2014-08-20 08:00:00",233.11,"2014-08-20 08:00:00",10.33,"2014-08-20 08:00:00",98.36
"166","2014-08-21 08:00:00",25.4511,"2014-08-21 08:00:00",19.02,"2014-08-21 08:00:00",231.1,"2014-08-21 08:00:00",10.47,"2014-08-21 08:00:00",98.41
"167","2014-08-22 08:00:00",25.4819,"2014-08-22 08:00:00",19.03,"2014-08-22 08:00:00",232.46,"2014-08-22 08:00:00",10.38,"2014-08-22 08:00:00",98.43
"168","2014-08-25 08:00:00",25.5333,"2014-08-25 08:00:00",19.09,"2014-08-25 08:00:00",233.03,"2014-08-25 08:00:00",10.6,"2014-08-25 08:00:00",98.46
"169","2014-08-26 08:00:00",25.4743,"2014-08-26 08:00:00",19.13,"2014-08-26 08:00:00",232.02,"2014-08-26 08:00:00",10.71,"2014-08-26 08:00:00",98.49
"170","2014-08-27 08:00:00",25.4298,"2014-08-27 08:00:00",19.19,"2014-08-27 08:00:00",231.15,"2014-08-27 08:00:00",10.7,"2014-08-27 08:00:00",98.5
"171","2014-08-28 08:00:00",25.3224,"2014-08-28 08:00:00",19.16,"2014-08-28 08:00:00",228.77,"2014-08-28 08:00:00",10.6,"2014-08-28 08:00:00",98.48
"172","2014-08-29 08:00:00",25.4132,"2014-08-29 08:00:00",19.16,"2014-08-29 08:00:00",229.09,"2014-08-29 08:00:00",10.63,"2014-08-29 08:00:00",98.49
"173","2014-09-01 08:00:00",25.4976,"2014-09-01 08:00:00",19.18,"2014-09-01 08:00:00",229.38,"2014-09-01 08:00:00",10.64,"2014-09-01 08:00:00",NA
"174","2014-09-02 08:00:00",25.557,"2014-09-02 08:00:00",19.19,"2014-09-02 08:00:00",229.32,"2014-09-02 08:00:00",10.65,"2014-09-02 08:00:00",98.45
"175","2014-09-03 08:00:00",25.8586,"2014-09-03 08:00:00",19.21,"2014-09-03 08:00:00",234.8,"2014-09-03 08:00:00",10.78,"2014-09-03 08:00:00",98.46
"176","2014-09-04 08:00:00",25.9299,"2014-09-04 08:00:00",19.2,"2014-09-04 08:00:00",234.9,"2014-09-04 08:00:00",10.98,"2014-09-04 08:00:00",98.23
"177","2014-09-05 08:00:00",25.8965,"2014-09-05 08:00:00",19.22,"2014-09-05 08:00:00",234.56,"2014-09-05 08:00:00",10.97,"2014-09-05 08:00:00",98.04
"178","2014-09-08 08:00:00",25.8612,"2014-09-08 08:00:00",19.22,"2014-09-08 08:00:00",234.61,"2014-09-08 08:00:00",10.94,"2014-09-08 08:00:00",98.07
"179","2014-09-09 08:00:00",25.8576,"2014-09-09 08:00:00",19.19,"2014-09-09 08:00:00",NA,"2014-09-09 08:00:00",10.87,"2014-09-09 08:00:00",97.95
"180","2014-09-10 08:00:00",25.5682,"2014-09-10 08:00:00",19.16,"2014-09-10 08:00:00",230.09,"2014-09-10 08:00:00",10.86,"2014-09-10 08:00:00",97.68
"181","2014-09-11 08:00:00",25.5478,"2014-09-11 08:00:00",19.15,"2014-09-11 08:00:00",230.24,"2014-09-11 08:00:00",10.84,"2014-09-11 08:00:00",97.58
"182","2014-09-12 08:00:00",25.4301,"2014-09-12 08:00:00",19.15,"2014-09-12 08:00:00",229.75,"2014-09-12 08:00:00",10.83,"2014-09-12 08:00:00",97.54
"183","2014-09-15 08:00:00",25.2602,"2014-09-15 08:00:00",19.13,"2014-09-15 08:00:00",227.52,"2014-09-15 08:00:00",10.82,"2014-09-15 08:00:00",97.49
"184","2014-09-16 08:00:00",25.1204,"2014-09-16 08:00:00",19.1,"2014-09-16 08:00:00",224.87,"2014-09-16 08:00:00",10.79,"2014-09-16 08:00:00",97.37
"185","2014-09-17 08:00:00",25.214,"2014-09-17 08:00:00",19.13,"2014-09-17 08:00:00",226.82,"2014-09-17 08:00:00",10.84,"2014-09-17 08:00:00",97.49
"186","2014-09-18 08:00:00",25.0326,"2014-09-18 08:00:00",19.18,"2014-09-18 08:00:00",225.05,"2014-09-18 08:00:00",10.95,"2014-09-18 08:00:00",97.71
"187","2014-09-19 08:00:00",25.1188,"2014-09-19 08:00:00",19.22,"2014-09-19 08:00:00",226.05,"2014-09-19 08:00:00",10.96,"2014-09-19 08:00:00",97.77
"188","2014-09-22 08:00:00",24.8773,"2014-09-22 08:00:00",19.24,"2014-09-22 08:00:00",222.42,"2014-09-22 08:00:00",10.91,"2014-09-22 08:00:00",97.7
"189","2014-09-23 08:00:00",24.7859,"2014-09-23 08:00:00",19.19,"2014-09-23 08:00:00",221.21,"2014-09-23 08:00:00",10.75,"2014-09-23 08:00:00",97.43
"190","2014-09-24 08:00:00",24.831,"2014-09-24 08:00:00",19.13,"2014-09-24 08:00:00",222.35,"2014-09-24 08:00:00",10.88,"2014-09-24 08:00:00",97.15
"191","2014-09-25 08:00:00",24.7832,"2014-09-25 08:00:00",19.17,"2014-09-25 08:00:00",221.26,"2014-09-25 08:00:00",10.73,"2014-09-25 08:00:00",96.8
"192","2014-09-26 08:00:00",24.7127,"2014-09-26 08:00:00",19.12,"2014-09-26 08:00:00",220.27,"2014-09-26 08:00:00",10.79,"2014-09-26 08:00:00",96.37
"193","2014-09-29 08:00:00",24.2059,"2014-09-29 08:00:00",19.07,"2014-09-29 08:00:00",216.24,"2014-09-29 08:00:00",10.69,"2014-09-29 08:00:00",96.06
"194","2014-09-30 08:00:00",23.9913,"2014-09-30 08:00:00",19.04,"2014-09-30 08:00:00",213.99,"2014-09-30 08:00:00",10.82,"2014-09-30 08:00:00",96.44
"195","2014-10-01 08:00:00",24.0015,"2014-10-01 08:00:00",19.07,"2014-10-01 08:00:00",NA,"2014-10-01 08:00:00",10.71,"2014-10-01 08:00:00",96.61
"196","2014-10-02 08:00:00",23.9397,"2014-10-02 08:00:00",19.05,"2014-10-02 08:00:00",NA,"2014-10-02 08:00:00",10.42,"2014-10-02 08:00:00",96.6
"197","2014-10-03 08:00:00",24.0351,"2014-10-03 08:00:00",18.97,"2014-10-03 08:00:00",214.95,"2014-10-03 08:00:00",10.54,"2014-10-03 08:00:00",96.93
"198","2014-10-06 08:00:00",24.1213,"2014-10-06 08:00:00",19.04,"2014-10-06 08:00:00",217.82,"2014-10-06 08:00:00",10.52,"2014-10-06 08:00:00",97.19
"199","2014-10-07 08:00:00",24.2247,"2014-10-07 08:00:00",18.99,"2014-10-07 08:00:00",218.87,"2014-10-07 08:00:00",10.33,"2014-10-07 08:00:00",96.99
"200","2014-10-08 08:00:00",24.0701,"2014-10-08 08:00:00",18.94,"2014-10-08 08:00:00",217.02,"2014-10-08 08:00:00",10.24,"2014-10-08 08:00:00",96.68
"201","2014-10-09 08:00:00",24.2839,"2014-10-09 08:00:00",18.93,"2014-10-09 08:00:00",219.41,"2014-10-09 08:00:00",10.2,"2014-10-09 08:00:00",96.48
"202","2014-10-10 08:00:00",23.9249,"2014-10-10 08:00:00",18.83,"2014-10-10 08:00:00",215.29,"2014-10-10 08:00:00",10.03,"2014-10-10 08:00:00",95.99
"203","2014-10-13 08:00:00",23.9313,"2014-10-13 08:00:00",18.82,"2014-10-13 08:00:00",215.17,"2014-10-13 08:00:00",10.05,"2014-10-13 08:00:00",NA
"204","2014-10-14 08:00:00",23.799,"2014-10-14 08:00:00",18.76,"2014-10-14 08:00:00",214.5,"2014-10-14 08:00:00",10.06,"2014-10-14 08:00:00",95.67
"205","2014-10-15 08:00:00",23.7606,"2014-10-15 08:00:00",18.76,"2014-10-15 08:00:00",215.3,"2014-10-15 08:00:00",9.698,"2014-10-15 08:00:00",95.1
"206","2014-10-16 08:00:00",23.5392,"2014-10-16 08:00:00",18.55,"2014-10-16 08:00:00",213.41,"2014-10-16 08:00:00",9.638,"2014-10-16 08:00:00",95.09
"207","2014-10-17 08:00:00",23.6267,"2014-10-17 08:00:00",18.63,"2014-10-17 08:00:00",214.75,"2014-10-17 08:00:00",9.93,"2014-10-17 08:00:00",96.13
"208","2014-10-20 08:00:00",23.6875,"2014-10-20 08:00:00",18.69,"2014-10-20 08:00:00",215.46,"2014-10-20 08:00:00",9.822,"2014-10-20 08:00:00",96.3
"209","2014-10-21 08:00:00",23.7135,"2014-10-21 08:00:00",18.77,"2014-10-21 08:00:00",215.33,"2014-10-21 08:00:00",10.04,"2014-10-21 08:00:00",96.91
"210","2014-10-22 08:00:00",24.0315,"2014-10-22 08:00:00",18.85,"2014-10-22 08:00:00",218.34,"2014-10-22 08:00:00",10.09,"2014-10-22 08:00:00",97.09
"211","2014-10-23 08:00:00",23.9831,"2014-10-23 08:00:00",18.88,"2014-10-23 08:00:00",217.69,"2014-10-23 08:00:00",10.21,"2014-10-23 08:00:00",97.16
"212","2014-10-24 08:00:00",23.9967,"2014-10-24 08:00:00",18.94,"2014-10-24 08:00:00",217.59,"2014-10-24 08:00:00",10.17,"2014-10-24 08:00:00",97.2
"213","2014-10-27 08:00:00",23.7958,"2014-10-27 08:00:00",18.94,"2014-10-27 08:00:00",215.87,"2014-10-27 08:00:00",10.06,"2014-10-27 08:00:00",97.1
"214","2014-10-28 08:00:00",23.9214,"2014-10-28 08:00:00",18.98,"2014-10-28 08:00:00",219.04,"2014-10-28 08:00:00",10.19,"2014-10-28 08:00:00",97.07
"215","2014-10-29 08:00:00",24.0853,"2014-10-29 08:00:00",19,"2014-10-29 08:00:00",222.17,"2014-10-29 08:00:00",10.14,"2014-10-29 08:00:00",97.13
"216","2014-10-30 08:00:00",24.0349,"2014-10-30 08:00:00",18.94,"2014-10-30 08:00:00",221.3,"2014-10-30 08:00:00",10.18,"2014-10-30 08:00:00",97.06
"217","2014-10-31 08:00:00",24.2568,"2014-10-31 08:00:00",19.05,"2014-10-31 08:00:00",224.04,"2014-10-31 08:00:00",10.44,"2014-10-31 08:00:00",97.14
"218","2014-11-03 08:00:00",24.1541,"2014-11-03 08:00:00",19.05,"2014-11-03 08:00:00",223.67,"2014-11-03 08:00:00",10.34,"2014-11-03 08:00:00",97.15
"219","2014-11-04 08:00:00",24.1486,"2014-11-04 08:00:00",19.05,"2014-11-04 08:00:00",223.03,"2014-11-04 08:00:00",10.18,"2014-11-04 08:00:00",96.88
"220","2014-11-05 08:00:00",23.9456,"2014-11-05 08:00:00",19.04,"2014-11-05 08:00:00",221.47,"2014-11-05 08:00:00",10.37,"2014-11-05 08:00:00",96.93
"221","2014-11-06 08:00:00",23.8966,"2014-11-06 08:00:00",19.07,"2014-11-06 08:00:00",221,"2014-11-06 08:00:00",10.41,"2014-11-06 08:00:00",96.94
"222","2014-11-07 08:00:00",23.8696,"2014-11-07 08:00:00",19.07,"2014-11-07 08:00:00",220.25,"2014-11-07 08:00:00",10.28,"2014-11-07 08:00:00",97
"223","2014-11-10 08:00:00",23.9239,"2014-11-10 08:00:00",19.1,"2014-11-10 08:00:00",222.25,"2014-11-10 08:00:00",10.38,"2014-11-10 08:00:00",97.06
"224","2014-11-11 08:00:00",23.9316,"2014-11-11 08:00:00",19.13,"2014-11-11 08:00:00",222.77,"2014-11-11 08:00:00",10.42,"2014-11-11 08:00:00",NA
"225","2014-11-12 08:00:00",24.0341,"2014-11-12 08:00:00",19.1,"2014-11-12 08:00:00",223.95,"2014-11-12 08:00:00",10.23,"2014-11-12 08:00:00",97.08
"226","2014-11-13 08:00:00",24.0391,"2014-11-13 08:00:00",19.1,"2014-11-13 08:00:00",224.57,"2014-11-13 08:00:00",10.26,"2014-11-13 08:00:00",96.96
"227","2014-11-14 08:00:00",24.086,"2014-11-14 08:00:00",19.07,"2014-11-14 08:00:00",225.22,"2014-11-14 08:00:00",10.28,"2014-11-14 08:00:00",96.7
"228","2014-11-17 08:00:00",23.95,"2014-11-17 08:00:00",19.08,"2014-11-17 08:00:00",222.39,"2014-11-17 08:00:00",10.36,"2014-11-17 08:00:00",96.51
"229","2014-11-18 08:00:00",23.7056,"2014-11-18 08:00:00",19.12,"2014-11-18 08:00:00",219.84,"2014-11-18 08:00:00",10.48,"2014-11-18 08:00:00",96.33
"230","2014-11-19 08:00:00",23.5822,"2014-11-19 08:00:00",19.11,"2014-11-19 08:00:00",218.65,"2014-11-19 08:00:00",10.5,"2014-11-19 08:00:00",96.09
"231","2014-11-20 08:00:00",23.5446,"2014-11-20 08:00:00",19.05,"2014-11-20 08:00:00",218.74,"2014-11-20 08:00:00",10.43,"2014-11-20 08:00:00",95.92
"232","2014-11-21 08:00:00",23.685,"2014-11-21 08:00:00",19.16,"2014-11-21 08:00:00",219.65,"2014-11-21 08:00:00",10.73,"2014-11-21 08:00:00",96.3
"233","2014-11-24 08:00:00",23.9317,"2014-11-24 08:00:00",19.24,"2014-11-24 08:00:00",224.7,"2014-11-24 08:00:00",10.79,"2014-11-24 08:00:00",96.38
"234","2014-11-25 08:00:00",23.8358,"2014-11-25 08:00:00",19.27,"2014-11-25 08:00:00",224.08,"2014-11-25 08:00:00",10.84,"2014-11-25 08:00:00",96.45
"235","2014-11-26 08:00:00",23.9196,"2014-11-26 08:00:00",19.28,"2014-11-26 08:00:00",226.93,"2014-11-26 08:00:00",10.84,"2014-11-26 08:00:00",96.49
"236","2014-11-27 08:00:00",23.9193,"2014-11-27 08:00:00",19.3,"2014-11-27 08:00:00",226.17,"2014-11-27 08:00:00",10.9,"2014-11-27 08:00:00",NA
"237","2014-11-28 08:00:00",23.9448,"2014-11-28 08:00:00",19.28,"2014-11-28 08:00:00",226.25,"2014-11-28 08:00:00",10.92,"2014-11-28 08:00:00",96.29
"238","2014-12-01 08:00:00",23.5418,"2014-12-01 08:00:00",19.28,"2014-12-01 08:00:00",220.41,"2014-12-01 08:00:00",10.86,"2014-12-01 08:00:00",95.5
"239","2014-12-02 08:00:00",23.6842,"2014-12-02 08:00:00",19.29,"2014-12-02 08:00:00",223.08,"2014-12-02 08:00:00",10.88,"2014-12-02 08:00:00",95.21
"240","2014-12-03 08:00:00",23.5173,"2014-12-03 08:00:00",19.3,"2014-12-03 08:00:00",221.13,"2014-12-03 08:00:00",10.92,"2014-12-03 08:00:00",95.26
"241","2014-12-04 08:00:00",23.7526,"2014-12-04 08:00:00",19.34,"2014-12-04 08:00:00",224.55,"2014-12-04 08:00:00",10.73,"2014-12-04 08:00:00",95.35
"242","2014-12-05 08:00:00",23.7555,"2014-12-05 08:00:00",19.33,"2014-12-05 08:00:00",226.16,"2014-12-05 08:00:00",11.02,"2014-12-05 08:00:00",95.28
"243","2014-12-08 08:00:00",23.6449,"2014-12-08 08:00:00",19.35,"2014-12-08 08:00:00",226.6,"2014-12-08 08:00:00",10.92,"2014-12-08 08:00:00",95.07
"244","2014-12-09 08:00:00",23.2194,"2014-12-09 08:00:00",19.3,"2014-12-09 08:00:00",220.96,"2014-12-09 08:00:00",10.63,"2014-12-09 08:00:00",94.5
"245","2014-12-10 08:00:00",23.2466,"2014-12-10 08:00:00",19.24,"2014-12-10 08:00:00",222.04,"2014-12-10 08:00:00",10.59,"2014-12-10 08:00:00",93.98
"246","2014-12-11 08:00:00",23.0873,"2014-12-11 08:00:00",19.15,"2014-12-11 08:00:00",220.41,"2014-12-11 08:00:00",10.62,"2014-12-11 08:00:00",93.76
"247","2014-12-12 08:00:00",23.1429,"2014-12-12 08:00:00",19.1,"2014-12-12 08:00:00",220.5,"2014-12-12 08:00:00",10.31,"2014-12-12 08:00:00",93.17
"248","2014-12-15 08:00:00",22.9444,"2014-12-15 08:00:00",19.05,"2014-12-15 08:00:00",218.83,"2014-12-15 08:00:00",10.03,"2014-12-15 08:00:00",92.76
"249","2014-12-16 08:00:00",22.7347,"2014-12-16 08:00:00",18.88,"2014-12-16 08:00:00",215.68,"2014-12-16 08:00:00",10.26,"2014-12-16 08:00:00",92.22
"250","2014-12-17 08:00:00",22.6569,"2014-12-17 08:00:00",18.9,"2014-12-17 08:00:00",214.39,"2014-12-17 08:00:00",10.27,"2014-12-17 08:00:00",92.8
"251","2014-12-18 08:00:00",22.6952,"2014-12-18 08:00:00",19.04,"2014-12-18 08:00:00",217.07,"2014-12-18 08:00:00",10.61,"2014-12-18 08:00:00",94.09
"252","2014-12-19 08:00:00",22.8217,"2014-12-19 08:00:00",19.1,"2014-12-19 08:00:00",218.62,"2014-12-19 08:00:00",10.57,"2014-12-19 08:00:00",94.43
"253","2014-12-22 08:00:00",23.0064,"2014-12-22 08:00:00",19.17,"2014-12-22 08:00:00",221.36,"2014-12-22 08:00:00",10.62,"2014-12-22 08:00:00",94.66
"254","2014-12-23 08:00:00",22.9449,"2014-12-23 08:00:00",19.19,"2014-12-23 08:00:00",220.56,"2014-12-23 08:00:00",10.74,"2014-12-23 08:00:00",94.81
"255","2014-12-24 08:00:00",NA,"2014-12-24 08:00:00",NA,"2014-12-24 08:00:00",220.65,"2014-12-24 08:00:00",10.72,"2014-12-24 08:00:00",94.86
"256","2014-12-26 08:00:00",NA,"2014-12-26 08:00:00",NA,"2014-12-26 08:00:00",NA,"2014-12-26 08:00:00",10.74,"2014-12-26 08:00:00",NA
"257","2014-12-29 08:00:00",23.1906,"2014-12-29 08:00:00",19.18,"2014-12-29 08:00:00",225.05,"2014-12-29 08:00:00",10.72,"2014-12-29 08:00:00",94.92
"258","2014-12-30 08:00:00",23.1084,"2014-12-30 08:00:00",19.2,"2014-12-30 08:00:00",223.07,"2014-12-30 08:00:00",10.55,"2014-12-30 08:00:00",94.9
"259","2014-12-31 08:00:00",23.3447,"2014-12-31 08:00:00",19.19,"2014-12-31 08:00:00",224.33,"2014-12-31 08:00:00",10.59,"2014-12-31 08:00:00",94.92
"260","2015-01-02 08:00:00",23.4856,"2015-01-02 08:00:00",19.2,"2015-01-02 08:00:00",227.49,"2015-01-02 08:00:00",10.56,"2015-01-02 08:00:00",94.89
"261","2015-01-05 08:00:00",23.5044,"2015-01-05 08:00:00",19.21,"2015-01-05 08:00:00",226.53,"2015-01-05 08:00:00",10.17,"2015-01-05 08:00:00",94.61
"262","2015-01-06 08:00:00",23.21,"2015-01-06 08:00:00",19.14,"2015-01-06 08:00:00",224.42,"2015-01-06 08:00:00",10.12,"2015-01-06 08:00:00",94.26
"263","2015-01-07 08:00:00",23.1181,"2015-01-07 08:00:00",19.15,"2015-01-07 08:00:00",226.1,"2015-01-07 08:00:00",10.18,"2015-01-07 08:00:00",94.55
"264","2015-01-08 08:00:00",23.2416,"2015-01-08 08:00:00",19.21,"2015-01-08 08:00:00",227.23,"2015-01-08 08:00:00",10.55,"2015-01-08 08:00:00",94.92
"265","2015-01-09 08:00:00",23.4011,"2015-01-09 08:00:00",19.24,"2015-01-09 08:00:00",228.59,"2015-01-09 08:00:00",10.24,"2015-01-09 08:00:00",95.05
"266","2015-01-12 08:00:00",23.3209,"2015-01-12 08:00:00",19.28,"2015-01-12 08:00:00",229.12,"2015-01-12 08:00:00",10.37,"2015-01-12 08:00:00",94.96
"267","2015-01-13 08:00:00",23.3887,"2015-01-13 08:00:00",19.32,"2015-01-13 08:00:00",230.63,"2015-01-13 08:00:00",10.54,"2015-01-13 08:00:00",94.99
"268","2015-01-14 08:00:00",23.3514,"2015-01-14 08:00:00",19.32,"2015-01-14 08:00:00",229.99,"2015-01-14 08:00:00",10.41,"2015-01-14 08:00:00",94.76
"269","2015-01-15 08:00:00",23.4463,"2015-01-15 08:00:00",19.2,"2015-01-15 08:00:00",232.43,"2015-01-15 08:00:00",10.63,"2015-01-15 08:00:00",94.86
"270","2015-01-16 08:00:00",23.2148,"2015-01-16 08:00:00",19.27,"2015-01-16 08:00:00",229.85,"2015-01-16 08:00:00",10.78,"2015-01-16 08:00:00",94.84
"271","2015-01-19 08:00:00",22.9178,"2015-01-19 08:00:00",19.32,"2015-01-19 08:00:00",224.75,"2015-01-19 08:00:00",10.85,"2015-01-19 08:00:00",NA
"272","2015-01-20 08:00:00",23.007,"2015-01-20 08:00:00",19.38,"2015-01-20 08:00:00",227.16,"2015-01-20 08:00:00",10.93,"2015-01-20 08:00:00",94.93
"273","2015-01-21 08:00:00",23.1857,"2015-01-21 08:00:00",19.38,"2015-01-21 08:00:00",231.17,"2015-01-21 08:00:00",11.01,"2015-01-21 08:00:00",94.96
"274","2015-01-22 08:00:00",23.3019,"2015-01-22 08:00:00",19.4,"2015-01-22 08:00:00",232.12,"2015-01-22 08:00:00",11.19,"2015-01-22 08:00:00",95.14
"275","2015-01-23 08:00:00",23.5926,"2015-01-23 08:00:00",19.62,"2015-01-23 08:00:00",235.2,"2015-01-23 08:00:00",11.39,"2015-01-23 08:00:00",95.3
"276","2015-01-26 08:00:00",23.5006,"2015-01-26 08:00:00",19.68,"2015-01-26 08:00:00",235.66,"2015-01-26 08:00:00",11.49,"2015-01-26 08:00:00",95.43
"277","2015-01-27 08:00:00",23.5412,"2015-01-27 08:00:00",19.69,"2015-01-27 08:00:00",234.23,"2015-01-27 08:00:00",11.35,"2015-01-27 08:00:00",95.4
"278","2015-01-28 08:00:00",23.5337,"2015-01-28 08:00:00",19.69,"2015-01-28 08:00:00",234.4,"2015-01-28 08:00:00",11.32,"2015-01-28 08:00:00",95.55
"279","2015-01-29 08:00:00",23.3269,"2015-01-29 08:00:00",19.74,"2015-01-29 08:00:00",232,"2015-01-29 08:00:00",11.36,"2015-01-29 08:00:00",95.53
"280","2015-01-30 08:00:00",23.3234,"2015-01-30 08:00:00",19.73,"2015-01-30 08:00:00",231.49,"2015-01-30 08:00:00",11.29,"2015-01-30 08:00:00",95.53
"281","2015-02-02 08:00:00",23.2366,"2015-02-02 08:00:00",19.72,"2015-02-02 08:00:00",230.77,"2015-02-02 08:00:00",11.35,"2015-02-02 08:00:00",95.43
"282","2015-02-03 08:00:00",23.2656,"2015-02-03 08:00:00",19.81,"2015-02-03 08:00:00",231.75,"2015-02-03 08:00:00",11.5,"2015-02-03 08:00:00",95.75
"283","2015-02-04 08:00:00",23.4058,"2015-02-04 08:00:00",19.8,"2015-02-04 08:00:00",232.03,"2015-02-04 08:00:00",11.51,"2015-02-04 08:00:00",95.91
"284","2015-02-05 08:00:00",23.3538,"2015-02-05 08:00:00",19.81,"2015-02-05 08:00:00",232.72,"2015-02-05 08:00:00",11.49,"2015-02-05 08:00:00",96.15
"285","2015-02-06 08:00:00",23.298,"2015-02-06 08:00:00",19.84,"2015-02-06 08:00:00",231.66,"2015-02-06 08:00:00",11.45,"2015-02-06 08:00:00",96.49
"286","2015-02-09 08:00:00",23.2956,"2015-02-09 08:00:00",19.82,"2015-02-09 08:00:00",230.32,"2015-02-09 08:00:00",11.28,"2015-02-09 08:00:00",96.38
"287","2015-02-10 08:00:00",23.3047,"2015-02-10 08:00:00",19.83,"2015-02-10 08:00:00",230.52,"2015-02-10 08:00:00",11.4,"2015-02-10 08:00:00",96.42
"288","2015-02-11 08:00:00",23.2159,"2015-02-11 08:00:00",19.82,"2015-02-11 08:00:00",228.79,"2015-02-11 08:00:00",11.37,"2015-02-11 08:00:00",96.37
"289","2015-02-12 08:00:00",23.1698,"2015-02-12 08:00:00",19.88,"2015-02-12 08:00:00",229.96,"2015-02-12 08:00:00",11.51,"2015-02-12 08:00:00",96.48
"290","2015-02-13 08:00:00",23.3758,"2015-02-13 08:00:00",19.93,"2015-02-13 08:00:00",232.23,"2015-02-13 08:00:00",11.62,"2015-02-13 08:00:00",96.59
"291","2015-02-16 08:00:00",23.4559,"2015-02-16 08:00:00",19.95,"2015-02-16 08:00:00",232.7,"2015-02-16 08:00:00",11.57,"2015-02-16 08:00:00",NA
"292","2015-02-17 08:00:00",23.4793,"2015-02-17 08:00:00",19.93,"2015-02-17 08:00:00",232.95,"2015-02-17 08:00:00",11.58,"2015-02-17 08:00:00",96.74
"293","2015-02-18 08:00:00",23.5856,"2015-02-18 08:00:00",19.98,"2015-02-18 08:00:00",233.26,"2015-02-18 08:00:00",11.67,"2015-02-18 08:00:00",96.9
"294","2015-02-19 08:00:00",23.5882,"2015-02-19 08:00:00",20.01,"2015-02-19 08:00:00",NA,"2015-02-19 08:00:00",11.75,"2015-02-19 08:00:00",96.89
"295","2015-02-20 08:00:00",23.5879,"2015-02-20 08:00:00",20.03,"2015-02-20 08:00:00",NA,"2015-02-20 08:00:00",11.76,"2015-02-20 08:00:00",97
"296","2015-02-23 08:00:00",23.6453,"2015-02-23 08:00:00",20.08,"2015-02-23 08:00:00",233.15,"2015-02-23 08:00:00",11.86,"2015-02-23 08:00:00",97.06
"297","2015-02-24 08:00:00",23.5894,"2015-02-24 08:00:00",20.11,"2015-02-24 08:00:00",232.75,"2015-02-24 08:00:00",11.95,"2015-02-24 08:00:00",97.18
"298","2015-02-25 08:00:00",23.6044,"2015-02-25 08:00:00",20.18,"2015-02-25 08:00:00",233.22,"2015-02-25 08:00:00",11.93,"2015-02-25 08:00:00",97.33
"299","2015-02-26 08:00:00",23.7294,"2015-02-26 08:00:00",20.23,"2015-02-26 08:00:00",234.6,"2015-02-26 08:00:00",12.04,"2015-02-26 08:00:00",97.55
"300","2015-02-27 08:00:00",23.7278,"2015-02-27 08:00:00",20.27,"2015-02-27 08:00:00",233.9,"2015-02-27 08:00:00",12.12,"2015-02-27 08:00:00",97.64
