"","LU0168053600","LU0093666013","IE0004851022","LU0820562030","LU0578942376","LU0209137388","LU0365089902","LU0261952682","LU1775982595","LU0607514717","IE0000805634","GB0000804335","LU0913601281","LU0708994347","LU0348788117","LU0109395268","LU0011890265","LU0823388615","LU0093502762","HK0000288735","LU0823434583","LU0171293334","LU0352132103","LU0048597586","LU0154355936","LU0238205958","IE00B11XYX59","LU0314109678","LU1023056804","LU0256839274","LU0054237671","LU0028119526","LU0823431720","LU0028118809","LU0823414478","LU0820561909","LU0093669546","LU0011869814","LU0370787193","LU0943347566","LU0231483743","LU0231793349","LU0815945547","LU0823046494","HK0000176740","IE00B0MD9S72","LU0171289738","IE0034235188","LU0243957825","HK0000065125","IE00B12V2T05","IE0030165983","LU0171310443","LU0243957239","LU0728926402","LU0171305526","LU0607522496","LU0119176310","HK0000098423","LU0130103400","LU1046420714","LU0140363002","LU1046421795","LU0348805143","IE0003895053","LU0352132285","LU0229940001","IE00B3QK8V11","LU0211326755","LU0128525689"
"2018-05-03 08:00:00",10.74366,24.45,28.82488,7.75,10.64,20.87,205.1,13.03,124.92,4920,82.88,1439.9941,7.73,6.71,73.47,5.84,63.03,100.61,30.37,94.94,79.07,145.53,7,9.589,18.547,20.07,40.79,14.00167,15.44,260.34,52.638,1684,117.63,21.65,88.87,7.58,10.83,4.2709,31.59,7.57,29.3401,28.32,9.5,467.9,89.02,10.47485,53.01,26.1604,17.8339,283.21,9.3512,36.37,26.69,21.85,6.89,23.15,21.79,22.8972,91.9,323.43,11.84,25.51,19.11,107.06674,500.8089,5.8,31.67,13.1204,20.42,30.74
"2018-05-04 08:00:00",10.74366,24.55,28.74582,7.75,10.62,20.84,203.68,13.12,124.34,4920,81.98,1442.9429,7.73,6.71,73.17,5.83,63.29,100.63,30.39,94.2,80.04,145.1,7,9.649,18.541,19.98,40.75,13.89362,15.35,261.14,52.998,1684,119.36,21.61,89.63,7.58,10.82,4.2761,31.56,7.57,29.1036,28.2,9.49,467.42,88.98,10.46537,52.67,26.3642,17.8306,280.54,9.368,36.24,26.79,21.83,6.95,23.27,21.88,22.8836,91.9,326.84,11.9,25.57,19.46,106.71782,498.8401,5.82,31.83,13.1563,20.49,30.82
"2018-05-07 08:00:00",10.7531,24.74,NA,7.84,10.64,20.99,204.23,13.19,124.34,4931,NA,NA,7.81,6.68,73.72,5.83,63,100.74,30.67,94.25,80.7,145.98,6.99,9.668,18.511,20.01,40.75,14.06968,15.45,262.36,53.158,1684,NA,21.75,90.24,7.67,10.83,4.2593,31.58,7.65,29.1927,27.95,9.49,460.3,88.95,10.46537,52.59,NA,17.8233,282.53,NA,NA,27.46,21.85,6.8,23.36,21.81,22.8825,91.91,329,11.94,25.72,19.72,107.40568,NA,5.82,32.15,NA,20.52,30.87
"2018-05-08 08:00:00",10.73422,24.7,28.36044,7.83,10.65,21.02,205.32,13.17,125.66,4954,81,1454.738,7.81,6.65,74.3,5.83,63.84,100.69,30.53,94.74,80.85,146.01,6.94,9.733,18.474,19.9,40.52,14.22759,15.51,264.3,53.397,1701,120.18,21.68,90.67,7.66,10.81,4.2718,31.54,7.65,29.5777,27.62,9.49,455.77,88.93,10.4085,51.56,26.6429,17.8213,286.44,9.2313,36.48,27.64,21.84,6.72,23.15,22.1,22.8784,91.91,328.95,11.99,25.73,19.7,108.53218,501.3874,5.81,32.25,12.9347,20.5,30.83
"2018-05-09 08:00:00",10.73422,24.82,28.37032,7.86,10.63,21.05,203.93,13.21,124.68,4902,81.75,1455.721,7.82,6.61,74.38,5.83,62.84,100.71,30.63,94.62,81.61,147.8,6.83,9.74,18.417,19.84,40.4,14.30591,15.56,266.13,53.407,1687,NA,21.86,92.33,7.68,10.8,4.2258,31.53,7.67,29.7987,27.77,9.49,462.46,88.89,10.37058,51.36,26.8406,17.7978,286.57,NA,36.54,27.88,21.85,6.72,23.33,21.77,22.8937,91.88,330.27,12.01,25.84,19.88,108.69168,501.9252,5.72,32.2,12.9379,20.56,30.93
"2018-05-10 08:00:00",10.74366,24.81,29.14109,NA,NA,NA,NA,13.23,125.73,4902,82.7,1462.6015,NA,6.65,NA,5.83,NA,NA,NA,95.2,NA,NA,6.86,9.863,NA,19.94,40.79,NA,NA,NA,54.127,1687,NA,21.86,NA,NA,10.8,NA,31.56,NA,NA,28.19,NA,NA,89.2,10.47485,NA,27.0275,17.7978,289,9.5273,36.72,NA,21.85,NA,NA,21.77,NA,91.88,NA,12.15,25.8,20.12,NA,502.8316,5.71,32.28,13.0686,20.64,31.13
"2018-05-11 08:00:00",10.74366,24.81,29.23991,7.93,10.64,21.35,202.88,13.23,127.32,4966,84.56,1473.4137,7.91,6.62,75.5,5.84,63.49,100.86,30.66,95.65,82.42,149.6,6.85,9.885,18.434,20,40.95,14.55512,15.7,267,54.276,1719,124.01,21.96,92.95,7.76,10.81,4.2957,31.59,7.75,30.2463,28.23,9.5,468.79,89.4,10.51277,53.6,27.1031,17.8153,291.48,9.6313,36.98,28.16,21.88,6.81,23.4,22.27,22.9069,91.85,333.77,12.17,25.83,20.14,110.57582,505.4823,5.7,32.27,13.0848,20.68,31.18
"2018-05-14 08:00:00",10.7531,24.79,28.7557,7.95,10.67,21.36,201.56,13.23,129.25,4988,84.37,1471.4479,7.92,6.56,76.13,5.84,63.53,100.9,30.58,96.26,82.4,149.68,6.88,9.949,18.459,19.98,40.92,14.75507,15.88,267.27,54.656,1742,124.21,21.93,93.69,7.78,10.78,4.2999,31.56,7.77,30.6999,28.23,9.5,464.72,89.4,10.50329,52.69,27.1396,17.8052,294.83,9.674,37.18,28.28,21.88,6.68,23.33,22.52,22.9144,91.85,333.62,12.24,25.73,20.25,111.27364,506.2982,5.72,32.33,13.0044,20.67,31.16
"2018-05-15 08:00:00",10.73422,24.86,28.24186,7.91,10.68,20.97,199.92,13.23,129.81,4982,83.55,1472.4308,7.88,6.57,75.54,5.83,63.36,100.71,30.35,96.05,81.88,148.66,6.88,9.75,18.439,19.89,40.66,14.60944,15.64,267.66,53.527,1736,123.61,22,93.79,7.74,10.76,4.271,31.51,7.73,30.5401,27.63,9.49,458.44,88.95,10.43693,50.98,26.9556,17.7908,291.58,9.4146,37,27.96,21.88,6.55,22.89,22.36,22.9118,91.87,331.87,12.07,25.75,19.98,110.34653,503.6547,5.77,32.23,12.7805,20.61,31
"2018-05-16 08:00:00",10.67758,24.82,28.80511,7.92,10.67,20.91,199.43,13.22,128.68,4958,82.11,1461.6185,7.9,6.55,75.13,5.83,63.04,100.58,30.37,96.15,82.29,149.98,6.89,9.813,18.427,19.91,40.7,14.61916,15.69,267.63,53.647,1727,125.64,21.98,93.97,7.75,10.77,4.2599,31.46,7.74,30.4253,27.64,9.49,463.23,88.97,10.45589,52.27,26.9028,17.7613,290.88,9.418,36.85,28.29,21.85,6.62,23.06,22.2,22.907,91.85,332.36,12.11,25.68,20.04,110.19699,503.1107,5.79,32.45,12.7961,20.62,31.03
"2018-05-17 08:00:00",10.71534,25.03,28.49878,7.93,10.67,20.82,199.93,13.33,129.54,5005,82.15,1460.6356,7.91,6.53,74.94,5.83,63.12,100.61,30.43,95.5,82.19,149.85,6.9,9.774,18.408,19.89,40.58,14.54372,15.54,269.35,53.467,1735,125.77,21.94,95.72,7.77,10.75,4.2635,31.46,7.76,30.3289,27.39,9.48,452.29,89.09,10.41798,51.58,27.018,17.7467,290.07,9.385,36.87,28.34,21.82,6.42,22.97,22.21,22.9139,91.87,332.72,12.1,25.86,20.13,109.86802,502.8405,5.81,32.34,12.7658,20.66,31.05
"2018-05-18 08:00:00",10.7059,24.99,27.6786,7.93,10.66,20.75,196.5,13.29,129.98,5024,81.81,1472.4308,7.91,6.5,74.7,5.83,63.11,100.53,30.48,95.64,82.2,150.58,6.9,9.734,18.395,19.87,40.45,14.61767,15.59,270.4,53.228,1742,125.05,21.98,95,7.77,10.78,4.2743,31.39,7.76,30.4308,27.27,9.48,444.37,89,10.38954,49.7,26.9613,17.7259,290.88,9.2797,36.9,28.36,21.83,6.25,22.84,22.2,22.9062,91.87,330.57,12.05,25.8,20.12,109.70851,502.3358,5.82,32.39,12.6216,20.56,30.91
"2018-05-21 08:00:00",10.64926,25.03,27.95529,NA,NA,NA,NA,13.32,130.03,5024,81.58,1481.2772,NA,6.52,NA,5.83,NA,NA,NA,95.72,NA,NA,6.9,9.765,NA,19.87,40.44,NA,NA,NA,53.457,1742,NA,21.98,NA,NA,10.79,NA,31.37,NA,NA,27.48,NA,NA,88.94,10.38006,NA,27.1013,17.7259,292.95,9.3323,36.98,NA,21.83,NA,NA,22.2,NA,91.9,NA,12.12,25.9,20.2,NA,501.6863,5.81,32.4,12.5874,20.63,30.99
"2018-05-22 08:00:00",10.7059,25.15,27.83671,7.97,10.67,20.88,195.16,13.36,129.76,5024,81.94,1486.1918,7.93,6.55,NA,5.83,62.92,100.52,30.66,NA,82.35,152.96,6.91,9.796,18.412,19.9,40.6,14.68815,15.57,272.42,53.647,1763,126.82,21.99,94.62,7.79,10.78,4.2481,31.32,7.78,30.6406,27.55,NA,452.33,NA,10.42745,50.63,27.08,17.7279,NA,9.3896,37.05,28.4,21.81,6.51,22.96,22.49,22.8934,NA,332.34,12.13,26.06,20.26,110.19699,NA,5.82,32.56,12.7109,20.67,31.04
"2018-05-23 08:00:00",10.66814,24.86,28.07387,7.92,10.67,20.87,192.49,13.19,129.53,5020,80.49,1470.4649,7.9,6.55,74.58,5.81,63.08,100.36,30.29,95.76,82.84,151.54,6.89,9.688,18.427,19.96,40.74,14.52925,15.43,270.34,53.078,1759,125.33,21.79,93.35,7.76,10.79,4.255,31.26,7.75,30.2451,27.4,9.49,446.47,88.85,10.46537,51.02,26.9023,17.7183,288.39,9.1444,36.83,28.33,21.75,6.38,22.97,22.69,22.8581,91.94,329.03,12.01,25.77,20.15,109.38951,500.6388,5.85,32.8,12.6381,20.59,30.91
"2018-05-24 08:00:00",10.66814,24.74,27.39203,7.93,10.65,20.95,193.18,13.11,129.6,4984,80.99,1465.5503,7.9,6.54,74.81,5.81,62.51,100.45,30.22,96.16,82.82,152.41,6.89,9.669,18.457,20.05,40.89,14.62947,15.53,272.08,52.948,1748,124.81,21.8,91.95,7.77,10.81,4.2425,31.3,7.75,30.2853,26.96,9.49,441.13,88.83,10.50329,49.78,26.8046,17.7257,289.06,9.1436,36.94,28.53,21.75,6.41,23.23,22.56,22.8177,91.95,327.82,12,25.58,20.17,109.70851,502.1375,5.84,32.88,12.6873,20.51,30.84
"2018-05-25 08:00:00",10.6587,24.68,27.59955,7.95,10.65,20.95,197.82,13.09,129.39,4970,80.61,1466.5332,7.91,6.54,74.79,5.8,61.96,100.35,30.16,96.12,82.76,151.34,6.89,9.712,18.49,20.09,41.01,14.57316,15.58,272.5,53.188,1743,124.77,21.59,89.42,7.77,10.82,4.2225,31.25,7.76,30.209,26.79,9.49,436.65,88.75,10.53173,49.81,26.6748,17.7441,287.79,9.1302,36.96,28.88,21.71,6.3,23.2,22.55,22.7953,91.95,326.97,12.04,25.53,20.34,109.65867,502.7215,5.87,33.1,12.6776,20.49,30.74
"2018-05-28 08:00:00",10.6587,24.57,NA,NA,10.65,20.97,202.94,12.99,129.63,4943,NA,NA,NA,NA,74.91,5.8,61.89,100.33,30.11,96.31,NA,151.98,6.87,9.775,18.499,20.14,NA,14.64632,15.67,273.01,53.437,1742,NA,21.48,NA,NA,10.81,4.2146,31.33,NA,30.3712,26.9,NA,427.01,88.67,NA,48.98,NA,17.756,290.06,9.1825,NA,28.99,21.67,6.03,23.06,22.55,22.7737,91.95,325.86,12.07,25.43,20.31,110.56585,504.4079,5.87,33.12,12.7089,20.45,30.64
"2018-05-29 08:00:00",10.61149,24.19,26.92759,7.94,10.64,20.93,200.74,12.79,129.25,4913,79.61,1425.2501,7.91,6.49,74.7,5.76,61.62,99.94,29.77,95.97,82.13,150,6.88,9.664,18.522,20.23,41.04,14.535,15.56,269.19,52.898,1738,123.73,21.06,89.04,7.77,10.73,4.2098,31.17,7.76,30.0879,26.55,9.5,418.22,88.38,10.54121,48.3,26.2364,17.7473,286.66,9.0809,36.84,28.99,21.53,5.98,23.18,22.6,22.6597,91.95,320.27,11.97,25.02,20.1,109.94777,502.4695,5.92,33.11,12.642,20.22,30.28
"2018-05-30 08:00:00",10.61149,24.41,26.47303,7.93,10.61,21.02,201.7,12.87,128.37,4850,80.01,1429.1818,7.9,6.5,73.55,5.76,60.9,100.1,29.75,94.68,83.01,150.22,6.81,9.622,18.552,20.13,40.95,14.38511,15.34,268.62,52.538,1718,123.66,21.16,91.52,7.76,10.74,4.1529,31.11,7.75,29.7936,26.89,9.51,420.02,88.47,10.51277,47.39,26.4477,17.7275,283.17,9.1009,36.64,28.82,21.54,6.01,23.32,22.33,22.6413,91.96,321.59,11.9,25.13,20.2,108.32283,499.0758,5.79,32.73,12.6621,20.34,30.5
"2018-05-31 08:00:00",10.63981,24.28,26.72008,7.96,10.63,21.16,201.91,12.74,129.92,4910,80.36,1434.0965,7.92,6.48,74.52,5.77,60.88,100.22,29.81,96.61,82.78,151.28,6.84,9.698,18.533,20.1,40.77,14.61757,15.51,269.38,52.808,1760,122.8,21.28,90.73,7.79,10.77,4.1988,31.2,7.77,30.3274,26.78,9.51,418.81,88.48,10.46537,47.93,26.2997,17.7316,287.57,9.0465,36.86,29.01,21.59,6.04,23.29,22.87,22.6963,91.88,321.61,11.96,24.95,20.29,109.65867,501.7181,5.81,32.6,12.6349,20.3,30.43
"2018-06-01 08:00:00",10.65081,24.61,26.54221,7.96,10.64,21.15,200.81,12.94,129.25,4914,79.87,1446.8746,7.91,6.49,74.94,5.79,60.96,100.36,30.03,96.55,84.03,150.76,6.84,9.784,18.485,20.03,40.63,14.6368,15.55,269.79,53.297,1764,123.2,21.41,90.85,7.78,10.79,4.1564,31.28,7.77,30.394,26.73,9.51,419.28,88.44,10.43693,48.51,26.4589,17.7502,287.73,9.1024,36.84,29.07,21.63,6.14,23.15,22.87,22.7515,91.88,325.89,12.03,25.28,20.52,109.86802,501.7349,5.82,32.92,12.6447,20.46,30.65
"2018-06-04 08:00:00",10.66976,24.61,NA,7.99,10.64,21.42,198.54,12.98,129.25,4989,NA,1443.9258,7.95,6.49,75.98,5.81,61.59,100.53,30.17,97.54,84.58,152.04,6.9,9.854,18.482,20.04,40.68,14.9445,15.78,271.03,53.777,1765,124.39,21.52,89.88,7.82,10.82,4.2138,31.37,7.81,30.9447,26.93,9.5,426.66,88.58,10.44641,48.33,NA,17.7556,292.24,NA,NA,29.45,21.67,6.28,23.19,22.82,22.7864,91.88,328.84,12.12,25.27,20.63,111.16398,NA,5.86,33.26,NA,20.57,30.71
"2018-06-05 08:00:00",10.66976,24.52,26.8683,8.01,10.66,21.45,195.47,12.93,130.75,4989,80.83,1446.8746,7.98,6.45,76.38,5.81,61.34,100.6,30.3,97.9,84.75,152.54,6.95,9.88,18.473,20.05,40.68,15.05156,15.82,272.65,53.867,1760,123.76,21.46,89.37,7.84,10.77,4.1952,31.37,7.83,31.2091,26.82,9.5,415.5,88.6,10.44641,48.23,26.5683,17.759,292.61,9.1704,37.19,29.96,21.67,6.05,23.2,22.69,22.8326,91.86,327.11,12.15,25.17,20.74,111.83191,505.944,5.89,33.32,12.5708,20.46,30.59
"2018-06-06 08:00:00",10.65081,24.5,25.98883,8.02,10.67,21.43,198.3,12.95,130.58,4981,80.8,1447.8575,7.99,6.47,77.11,5.8,61.41,100.59,29.98,98.37,85.47,153.3,6.94,9.975,18.456,20.01,40.59,15.14752,15.86,273.7,54.456,1735,122.73,21.34,89.87,7.85,10.72,4.2055,31.22,7.83,31.321,26.83,9.5,413.84,88.94,10.42745,46.8,26.8019,17.7388,293.47,9.2168,37.3,29.65,21.63,5.9,23.22,22.29,22.8075,91.87,332.15,12.23,25.15,20.86,112.44998,506.9527,5.85,33.38,12.5963,20.56,30.78
"2018-06-07 08:00:00",10.65081,24.52,25.23782,8.06,10.68,21.45,200.36,12.95,131.53,5006,81.7,1458.6698,8.02,6.42,77.29,5.8,61.96,100.66,30.14,98.67,84.91,154.14,6.94,9.95,18.447,20.04,40.55,15.17449,16,272.5,54.376,1750,122.29,21.45,91.51,7.89,10.7,4.2303,31.18,7.88,31.4519,26.8,9.49,400.46,88.83,10.4085,45.47,26.8057,17.6967,295.89,9.3029,37.49,29.69,21.62,5.65,23.06,22.53,22.8009,91.84,332.49,12.25,25.21,20.87,113.21759,508.4699,5.84,33.11,12.5468,20.53,30.78
"2018-06-08 08:00:00",10.63185,24.38,25.05007,8.04,10.69,21.46,199.37,12.9,130.67,4999,79.82,1433.1135,8,6.46,76.11,5.79,62.36,100.55,29.96,98.15,85.3,153.18,6.94,9.849,18.452,20.01,40.54,14.96929,15.73,269.17,53.997,1759,120.13,21.23,90.88,7.87,10.69,4.2298,31.15,7.85,31,26.59,9.49,405.63,88.64,10.4085,45.28,26.7256,17.714,291.11,9.0905,37.19,29.37,21.58,5.79,22.93,22.79,22.7676,91.84,331.24,12.18,25.02,20.74,111.5129,503.897,5.85,32.88,12.4791,20.53,30.8
"2018-06-11 08:00:00",10.64133,24.64,25.85049,8.06,10.69,21.47,200.42,13.03,131.39,5023,79.6,1457.6868,8.02,6.4,76.1,5.8,62.04,100.64,30.08,98.21,85.59,153.92,6.93,9.839,18.448,19.97,40.44,15.09984,15.81,272.82,53.897,1774,120.17,21.39,91.37,7.89,10.73,4.2342,31.14,7.88,31.0627,26.44,9.49,408.85,88.74,10.38006,46.53,26.8381,17.6962,292.39,9.0907,37.29,29.62,21.6,5.88,22.89,22.82,22.7641,91.85,333.6,12.17,25.23,20.87,111.45308,505.0219,5.84,32.86,12.5219,20.62,30.87
"2018-06-12 08:00:00",10.64133,24.6,25.72203,8.07,10.7,21.47,201.23,13.02,131.78,5027,79.31,1457.6868,8.03,6.42,76.12,5.8,62.08,100.74,30.09,98.59,86.01,153.81,6.95,9.869,18.446,19.91,40.31,15.1849,15.84,273.78,54.087,1794,NA,21.42,91,7.9,10.73,4.2312,31.17,7.89,31.2374,26.32,9.49,409.78,88.75,10.35162,46.18,26.8567,17.6815,294.18,NA,37.32,29.75,21.62,5.85,22.92,23.03,22.782,91.83,333.38,12.2,25.24,20.98,111.33346,505.0602,5.87,33.15,12.4645,20.64,30.83
"2018-06-13 08:00:00",10.64133,24.6,25.63309,8.1,10.72,21.5,201.02,13.04,132.17,5034,79.18,1465.5503,8.05,6.39,75.68,5.8,62.08,100.85,30.16,98.42,85.72,154.21,6.99,9.816,18.45,19.89,40.24,15.08041,15.67,275.03,53.867,1800,121.13,21.44,90.56,7.92,10.74,4.2512,31.24,7.9,30.9994,26.34,9.49,407.29,88.85,10.33266,45.98,26.7826,17.6904,290.84,9.0122,37.23,30.07,21.63,5.82,22.91,23.05,22.7861,91.86,332.18,12.14,25.15,21.05,110.58578,504.4685,5.88,32.82,12.4156,20.58,30.8
"2018-06-14 08:00:00",10.65081,24.75,26.03824,8.1,10.72,21.34,200.16,13.21,132.14,4988,79.08,1456.7039,8.05,6.33,74.82,5.81,62.1,101.01,30.52,97.69,86.31,154.35,6.99,9.735,18.442,19.92,40.27,14.92785,15.49,273.72,53.327,1800,122.13,21.33,90.11,7.92,10.75,4.2083,31.37,7.91,30.7575,26.04,9.49,402.21,88.79,10.34214,46.16,26.8059,17.6909,287.98,8.9622,37.1,30.58,21.61,5.73,23.27,23.17,22.7661,91.88,332.35,12.06,25.48,20.98,109.25991,502.2272,5.99,33.1,12.3438,20.55,30.67
"2018-06-15 08:00:00",10.65081,24.41,25.21806,8.1,10.73,21.44,198.36,13.13,132.6,5007,78.01,1455.721,8.05,6.33,74.55,5.81,61.59,101.02,30.43,97.06,86.27,153.32,6.99,9.619,18.458,19.91,40.23,14.90446,15.39,278.61,52.768,1796,120.79,21.47,87.71,7.93,10.78,4.2017,31.43,7.91,30.6565,25.87,9.51,395.59,88.29,10.33266,44.84,26.5797,17.7646,286.02,8.7895,37.07,30.65,21.71,5.55,23.05,22.98,22.818,91.85,330.39,11.99,25.16,20.81,108.4923,501.4918,5.97,32.72,12.2196,20.45,30.57
"2018-06-18 08:00:00",10.62238,24.35,25.11924,8.08,10.74,21.34,199.05,13.01,132.69,4964,76.85,1439.0111,8.03,6.35,NA,5.81,60.76,100.95,30.05,NA,86.49,151.61,6.96,9.568,18.459,19.85,40.03,14.88284,15.31,274.69,52.518,1795,119.51,21.21,88.87,7.91,10.79,4.1721,31.39,7.9,30.6327,25.63,NA,393.77,NA,10.27578,44.58,26.4884,17.7662,NA,8.6753,36.93,30.7,21.66,5.54,23.02,23,22.8134,NA,328.69,11.97,25.02,20.72,108.11348,NA,5.94,32.44,12.1761,20.41,30.51
"2018-06-19 08:00:00",10.59395,24.15,25.15877,8.06,10.72,21.26,195.99,12.87,130.3,4875,75.26,1424.2672,8.01,6.36,72.18,5.81,60.56,100.87,29.77,95.13,85.96,150.14,6.94,9.433,18.456,19.75,39.91,14.46759,14.94,271.26,51.769,1764,119.28,21.12,88.82,7.88,10.8,4.1331,31.36,7.87,29.7361,25.25,9.51,398.17,87.58,10.24734,44.7,26.2264,17.7684,278.09,8.6144,36.55,30.5,21.61,5.68,22.9,22.74,22.788,91.91,324.62,11.84,24.85,20.54,106.01003,496.1286,5.94,31.81,12.1442,20.33,30.36
"2018-06-20 08:00:00",10.60343,24.15,25.64297,8.08,10.71,21.28,196.55,12.88,132.15,4908,77.08,1439.0111,8.03,6.36,72.25,5.81,60.49,100.96,29.78,95.06,86.44,152.03,6.9,9.456,18.444,19.83,40.07,14.61361,15.04,273.15,51.959,1777,120.53,21.3,89.24,7.91,10.8,4.1415,31.38,7.9,29.8955,25.54,9.51,402.63,87.76,10.28526,46.21,26.2767,17.7675,280.15,8.7455,36.62,30.84,21.65,5.69,22.94,22.85,22.7912,91.89,325.19,11.93,24.86,20.68,106.23931,496.373,5.92,31.89,12.1839,20.35,30.44
"2018-06-21 08:00:00",10.60343,23.92,25.42558,8.08,10.73,21.42,196.35,12.75,133.46,4916,76.81,1422.3013,8.03,6.34,71.99,5.8,59.87,100.85,29.57,94.18,85.6,152.46,6.93,9.359,18.436,19.84,40.16,14.49584,14.9,274.06,51.35,1794,120.22,21.15,87.56,7.91,10.75,4.1364,31.36,7.9,29.6406,25.44,9.5,396.04,87.38,10.3137,45.39,26.0747,17.7518,277,8.7418,36.5,30.63,21.6,5.48,22.72,22.98,22.7655,91.93,322.18,11.82,24.58,20.56,105.58136,494.3364,5.92,31.52,12.1509,20.24,30.33
"2018-06-22 08:00:00",10.60343,24.12,25.26747,8.05,10.73,21.5,198.16,12.89,133.08,4909,77.96,1428.1989,8,6.37,71.77,5.8,60.1,100.83,29.7,93.98,85.48,153.61,6.93,9.423,18.424,19.9,40.37,14.42536,14.86,272.06,51.56,1807,121.5,21.2,90.3,7.87,10.76,4.1248,31.35,7.86,29.6837,25.72,9.49,400.38,87.27,10.37058,45.32,26.1874,17.749,277.03,8.8696,36.49,30,21.58,5.58,22.8,23.22,22.7436,91.92,325.36,11.87,24.82,20.44,105.32217,494.577,5.89,31.53,12.2483,20.35,30.53
"2018-06-25 08:00:00",10.58448,23.67,25.17853,7.98,10.72,21.48,194.92,12.62,133.32,4848,77.9,1418.3696,7.93,6.37,71.26,5.78,59.83,100.62,29.44,92.64,83.73,152.24,6.97,9.24,18.429,19.97,40.3,14.14918,14.63,270.41,50.621,1765,121.55,21.01,88.19,7.8,10.74,4.1129,31.28,7.79,29.422,25.63,9.5,400.81,86.91,10.35162,44.93,25.8147,17.7343,272.42,8.8586,36.36,29.34,21.54,5.58,22.78,22.8,22.7192,91.94,319.41,11.68,24.38,20.01,104.42496,491.4062,5.92,31.04,12.2334,20.15,30.25
"2018-06-26 08:00:00",10.56552,23.62,25.29711,7.96,10.69,21.48,194.04,12.62,131.54,4839,77.68,1407.5573,7.9,6.36,70.33,5.77,60.24,100.49,29.36,91.87,84.08,151.11,6.93,9.245,18.416,19.88,40.27,14.04757,14.53,268.16,50.621,1753,120.6,20.82,89.54,7.79,10.72,4.113,31.19,7.77,29.1473,25.47,9.5,403.55,86.43,10.34214,45.46,25.8871,17.7215,271.31,8.7978,36.16,29.32,21.48,5.65,22.65,22.63,22.6777,91.97,319.12,11.73,24.32,20.06,103.68726,488.8471,5.91,30.94,12.2679,20.14,30.19
"2018-06-27 08:00:00",10.54657,23.71,25.50463,7.99,10.68,21.45,188.79,12.73,131.24,4856,77.62,1408.5403,7.93,6.32,69.41,5.76,60.18,100.32,29.59,90.57,82.96,150.71,6.92,9.153,18.412,19.93,40.25,13.7251,14.27,265.98,50.101,1757,122.46,20.76,91,7.81,10.75,4.0914,31.14,7.8,28.6237,25.54,9.51,395.17,86.16,10.33266,45.61,25.6878,17.6905,265.37,8.8972,36.01,29.57,21.43,5.44,22.89,22.64,22.6166,91.98,316.82,11.69,24.44,20.05,102.31154,486.2961,5.95,30.82,12.1997,20.08,30.03
"2018-06-28 08:00:00",10.52762,23.43,25.25759,7.89,10.66,21.36,185.11,12.61,129.56,4830,77.84,1414.4379,7.84,6.31,68.5,5.74,59.83,99.88,29.17,89.57,83.64,149.09,6.92,9.082,18.386,19.91,40.21,13.57541,14.21,267.6,49.692,1760,122.29,20.85,90.7,7.72,10.76,4.0833,31.07,7.7,28.5712,25.6,9.51,399.4,85.9,10.33044,45.31,25.68,17.6948,266.17,8.8118,35.9,28.96,21.44,5.51,22.9,22.62,22.5795,92,317.24,11.61,24.21,19.81,101.5838,483.634,5.94,30.63,12.1319,20.08,30.06
"2018-06-29 08:00:00",10.5371,23.58,25.56392,7.95,10.64,21.5,187.96,12.72,130.04,4841,78.53,1425.2501,7.89,6.27,69.91,5.75,59.97,100.01,29.62,91.27,83.85,151.71,6.92,9.272,18.362,19.93,40.24,13.92812,14.54,269.07,50.73,1786,123.81,20.92,91.13,7.77,10.79,4.0827,31.12,7.76,29.1033,26.11,9.51,405.26,85.93,10.33044,46.06,25.8724,17.6774,271.3,8.9909,36.21,29.35,21.44,5.56,23.06,22.85,22.5618,91.89,318.92,11.77,24.31,20.11,103.04924,487.2849,5.88,30.88,12.2023,20.13,30.2
"2018-07-02 08:00:00",10.52274,23.42,25.23782,7.9,10.65,21.46,185.36,12.63,130.74,4742,79.08,1410.5061,7.84,6.28,NA,5.74,58.84,99.68,29.26,NA,84.34,149.82,6.9,9.144,18.361,19.92,40.17,13.86666,14.25,266.82,50.061,1717,124.18,20.72,89.53,7.73,10.8,4.0056,31.09,7.71,29.0469,26.06,NA,397.05,NA,10.32088,45.4,25.7391,17.6752,NA,8.9543,36.15,29.15,21.4,5.46,23.05,21.95,22.5486,NA,317.06,11.66,24.09,19.98,102.5807,NA,5.89,30.8,12.0922,20.08,30.08
"2018-07-03 08:00:00",10.56077,23.59,25.62321,7.94,10.61,21.51,186.51,12.76,130.92,4727,78.84,1418.3696,7.89,6.33,68.55,5.75,58.26,99.9,29.5,89.99,83.7,151,6.9,9.151,18.353,19.95,40.31,13.74037,14.21,268.07,50.101,1695,124.48,20.88,90.31,7.77,10.81,4.0062,31.12,7.76,28.6481,25.97,9.5,406.36,85.52,10.34957,45.81,25.7054,17.6698,266.88,8.98,36.08,29.21,21.44,5.54,23.17,21.65,22.5616,92,317.44,11.65,24.27,20.15,101.80312,485.0141,5.88,30.6,12.1743,20.15,30.23
